tanggal,Philip_5Y,Philip_10Y,India_5Y,India_10Y,Brazil_5Y,Brazil_10Y,Turki_5Y,Turki_10Y,Mexico_5Y,Mexico_10Y,Malaysia_5Y,Malaysia_10Y,Thailand_5Y,Thailand_10Y,China_5Y,China_10Y,South_Africa_5Y,South_Africa_10Y,Argentina_5Y,Argentina_10Y,Colombia_5Y,Colombia_10Y,Indonesia_5Y,Indonesia_10Y
2024-10-25,59.19,111.01,48.085,81.935,157.56,259.005,273.34,362.87,121.435,198.86,41.045,72.225,36.98,63.54,64.005,90.465,186.48,295.525,1824.05,1555.0,203.44,320.93,68.805,118.625
2024-10-28,58.625,110.14,48.005,81.875,154.435,258.915,269.045,358.47,120.5,199.15,39.78,70.455,36.83,63.315,63.3,89.615,188.24,296.525,1690.3,1562.23,202.745,322.515,68.505,118.165
2024-10-29,58.775,110.33,47.8,81.47,154.24,256.295,269.26,360.35,120.28,198.495,39.635,70.25,37.1,63.685,62.965,89.215,189.515,299.275,1650.13,1342.76,203.485,321.015,68.3,117.865
2024-10-30,59.17,110.975,47.725,81.51,155.065,257.245,265.205,356.22,124.72,202.14,40.23,71.09,37.245,63.885,63.22,89.525,188.825,297.68,1704.88,1380.17,211.72,331.495,68.75,118.53
2024-10-31,60.085,110.11,47.89,81.895,158.56,259.615,268.46,358.85,127.545,204.69,40.985,72.12,37.645,62.25,63.95,90.35,192.075,298.975,1777.95,1451.12,218.765,337.0,69.785,119.87
2024-11-01,62.77,113.98,48.05,81.95,164.69,265.32,267.715,358.78,128.665,206.47,42.585,74.335,38.555,63.435,65.775,92.455,191.915,299.14,1740.68,1419.0,223.1,341.67,72.675,123.82
2024-11-04,62.69,113.76,47.895,81.86,166.985,268.455,268.905,360.35,129.235,207.515,41.56,71.37,38.685,63.55,65.75,92.365,192.27,299.51,1778.14,1535.64,229.145,348.125,72.56,123.55
2024-11-05,63.47,115.04,47.69,81.27,165.14,268.02,269.545,359.97,129.42,207.64,42.1,72.195,39.475,64.655,66.335,93.12,193.635,301.195,1779.0,1536.57,223.795,344.965,73.67,125.225
2024-11-06,63.215,114.715,47.47,80.26,156.005,256.47,262.07,351.23,122.095,200.77,42.225,72.385,39.225,64.335,64.19,90.66,191.15,297.895,1595.86,1396.76,210.485,328.28,72.345,123.465
2024-11-07,59.035,108.26,47.455,79.935,154.125,255.15,253.085,343.26,116.395,193.99,39.54,68.615,37.99,62.62,62.205,88.24,180.42,285.595,1525.42,1330.94,194.32,315.64,68.815,118.42
2024-11-08,59.26,108.655,47.575,80.82,158.115,255.802,255.585,347.68,122.935,199.46,39.805,71.92,37.485,61.96,62.38,88.605,180.53,288.24,1504.78,1359.44,196.32,312.32,69.305,119.17
2024-11-11,59.145,108.5,47.53,81.38,157.11,255.6,256.135,348.67,122.235,198.545,39.995,72.21,37.19,61.575,61.915,88.075,179.86,288.585,1504.35,1358.99,193.395,308.755,69.065,118.845
2024-11-12,60.29,110.185,47.28,81.08,161.555,263.045,256.085,348.88,126.555,204.565,40.915,73.55,37.485,61.985,63.285,89.675,183.78,293.485,1465.34,1293.72,202.14,320.5,70.575,120.94
2024-11-13,60.905,110.94,47.355,81.415,162.35,262.975,256.36,348.96,124.965,203.245,41.66,73.63,37.96,62.555,63.2,89.5,184.955,294.045,1400.36,1241.34,201.78,319.435,71.18,121.63
2024-11-14,61.45,111.655,47.37,81.195,162.725,260.92,256.42,347.59,125.135,201.965,41.345,73.155,38.36,63.06,63.245,89.52,186.345,295.09,1350.35,1250.51,203.895,319.58,71.29,121.71
2024-11-15,62.985,113.89,48.255,80.89,167.17,268.745,261.305,353.26,127.345,204.895,43.14,75.58,39.355,64.375,64.305,90.76,191.035,300.72,1344.23,1184.87,210.695,328.93,73.67,124.99
2024-11-18,63.595,114.71,47.395,81.52,164.4,265.17,260.53,351.61,127.435,205.095,43.165,75.375,40.07,65.285,64.4,90.845,189.51,299.81,1328.24,1177.0,209.835,327.985,74.075,125.5
2024-11-19,64.24,115.675,47.24,81.075,159.965,261.73,261.39,355.24,124.07,202.385,43.29,75.585,40.295,65.6,63.98,90.38,189.335,298.575,1274.86,1140.1,203.42,322.57,73.61,124.905
2024-11-20,63.62,114.76,47.44,81.32,156.02,257.525,260.415,352.11,124.065,201.7,43.175,75.405,39.69,64.79,63.18,89.45,187.515,297.17,1218.44,1090.3,199.735,316.815,73.655,124.94
2024-11-21,64.17,115.555,47.205,81.44,154.93,255.95,259.705,351.57,124.895,202.72,44.24,76.87,39.99,65.19,63.045,89.295,186.605,295.22,1239.68,1109.06,197.3,314.825,73.65,124.95
2024-11-22,64.025,115.32,47.335,81.635,155.05,257.435,259.065,349.93,125.825,203.5,44.53,77.255,40.0,65.175,63.375,91.4,188.02,295.36,1255.0,1122.2,201.285,322.64,74.285,125.77
2024-11-25,63.6,114.735,47.25,81.49,154.005,254.21,256.995,348.33,125.578,202.83,44.09,76.66,39.63,64.685,63.025,91.0,185.195,295.04,1250.01,1112.23,200.985,318.725,73.61,124.875
2024-11-26,64.09,115.55,47.255,81.935,154.055,254.635,257.195,349.435,128.18,205.45,45.11,78.155,39.57,64.675,63.585,91.725,185.61,295.39,1247.37,1110.78,200.26,318.945,74.25,125.855
2024-11-27,65.075,114.565,47.36,81.545,159.42,259.87,257.64,349.19,127.77,205.035,45.525,78.65,40.28,65.555,64.795,93.095,185.965,294.205,1251.76,1110.74,199.0,317.0,75.35,127.24
2024-11-28,65.28,114.89,47.535,81.6,162.21,263.57,257.46,348.98,128.005,205.375,45.82,79.07,40.275,65.555,64.905,93.24,186.315,294.67,1251.47,1110.34,199.75,317.995,75.365,127.29
2024-11-29,64.73,114.13,47.53,80.7,163.365,265.96,256.185,347.87,123.71,199.86,45.805,78.405,40.145,64.195,64.54,92.825,184.555,292.67,1249.89,1114.65,194.87,315.24,74.98,124.84
2024-12-02,64.18,113.5,47.56,80.3,170.405,271.325,256.195,347.3,124.53,202.43,45.195,77.655,39.76,63.735,64.005,92.235,184.465,295.97,1241.3,1103.39,195.505,315.015,74.29,124.065
2024-12-03,63.195,112.09,47.51,79.855,172.015,273.71,255.725,347.58,124.405,202.24,44.33,76.48,39.39,63.25,63.745,91.925,183.83,295.48,1258.99,1116.71,197.915,317.78,73.22,122.605
2024-12-04,63.02,111.785,47.68,80.07,168.68,270.69,253.6,345.075,123.825,201.345,43.965,75.935,38.99,62.69,63.25,91.29,183.705,295.215,1263.41,1117.7,202.21,321.37,72.765,121.935
2024-12-05,62.455,111.05,47.525,80.025,165.53,268.195,252.125,344.28,120.825,199.0,43.525,75.38,38.54,62.15,62.76,90.75,182.49,294.54,1273.83,1126.28,196.28,317.975,72.045,121.035
2024-12-06,62.395,110.955,47.62,82.19,168.25,269.81,247.765,339.08,118.985,197.0,43.48,75.305,38.855,62.54,62.54,90.475,177.055,289.15,1264.86,1114.59,191.81,310.0,71.9,120.82
2024-12-09,61.9,110.27,47.705,83.115,175.565,276.94,244.285,337.565,118.66,195.97,43.215,74.95,38.625,62.23,62.01,89.845,175.955,287.855,1236.0,1098.42,193.325,311.04,71.27,119.98
2024-12-10,62.39,110.89,47.525,82.56,170.485,270.45,247.945,341.24,119.115,195.97,43.28,75.015,38.765,62.4,61.02,88.655,178.425,289.57,1225.85,1090.42,193.76,313.04,71.745,120.555
2024-12-11,62.525,111.045,47.575,82.41,163.745,266.905,247.585,340.92,117.32,194.985,43.38,75.125,39.035,62.725,61.47,89.165,178.11,289.515,1221.19,1080.47,190.62,312.87,71.735,120.515
2024-12-12,62.265,110.64,47.385,82.05,168.69,267.41,246.135,340.87,118.21,194.13,43.245,74.925,38.95,62.605,61.175,91.925,177.11,288.28,1212.31,1073.01,189.295,307.885,71.63,120.325
2024-12-13,63.555,112.35,47.515,82.04,174.33,274.735,250.48,344.2,121.71,198.0,44.465,76.52,39.815,63.655,63.655,90.89,181.415,295.8,1205.68,1067.6,191.84,310.0,73.3,122.455
2024-12-16,63.85,112.645,47.52,82.035,183.595,286.96,251.12,342.545,123.56,200.41,44.035,75.88,39.35,63.015,61.255,88.785,182.53,298.995,1190.17,1054.0,193.6,311.73,73.185,122.195
2024-12-17,64.335,113.315,47.485,82.055,190.805,294.055,252.45,343.57,126.6,203.5,44.425,76.405,39.775,63.565,61.965,89.61,184.475,294.145,1176.47,1041.97,195.185,313.405,73.435,122.505
2024-12-18,65.32,114.655,48.045,82.365,220.215,334.315,253.365,345.565,135.21,214.49,45.93,78.435,40.1,63.965,64.6,92.715,184.76,293.46,1173.93,1032.77,207.455,328.485,74.83,124.335
2024-12-19,67.32,117.295,47.815,82.305,209.79,316.23,258.95,353.36,132.79,210.825,46.825,79.575,42.525,67.035,65.615,93.835,190.645,296.43,1181.25,1039.6,208.115,330.01,77.025,127.115
2024-12-20,67.61,117.605,47.81,81.925,195.315,301.265,263.245,358.135,129.645,207.78,47.06,79.825,42.165,66.515,64.765,92.795,193.09,299.37,1184.41,1065.26,204.255,326.0,77.24,127.305
2024-12-23,66.91,116.685,47.765,86.595,204.99,311.945,261.685,355.38,132.5,210.66,47.285,80.155,41.545,65.735,64.905,92.97,191.505,298.685,1184.37,1064.76,206.5,325.935,76.605,126.51
2024-12-24,66.88,116.535,47.72,86.615,205.0,312.775,261.705,355.345,132.5,209.725,47.42,80.27,41.61,65.79,65.0,93.03,189.595,295.405,1173.35,1055.32,206.5,326.96,76.665,126.48
2024-12-25,67.08,116.7,47.935,86.27,204.855,312.835,261.665,355.265,132.34,209.72,47.72,80.625,41.745,65.885,65.405,93.43,189.33,294.645,1173.14,1055.15,206.355,327.02,76.895,126.655
2024-12-26,67.315,117.205,47.505,85.32,206.5,312.52,261.735,355.39,133.0,210.995,47.75,80.805,41.875,66.15,65.455,93.645,189.505,294.94,1171.96,1054.42,207.5,329.0,77.16,127.2
2024-12-27,66.88,116.585,47.81,86.105,212.55,319.115,261.39,354.935,138.92,217.165,47.33,80.225,40.82,64.8,64.75,91.925,191.575,297.495,1158.49,1042.38,213.16,335.0,76.665,126.53
2024-12-30,67.95,117.22,47.82,85.715,215.71,324.03,262.445,357.21,140.99,218.37,47.84,80.86,42.39,66.755,65.25,91.925,192.0,294.95,1158.76,1043.83,216.13,333.28,77.705,127.81
2024-12-31,79.435,117.65,47.8,85.585,217.5,318.5,263.335,355.4,142.5,219.21,48.01,80.22,43.505,68.205,66.0,94.29,193.2,295.455,1156.31,1041.19,218.0,334.005,78.39,128.84
2025-01-01,69.085,118.825,48.015,86.13,221.23,322.055,263.27,355.225,145.89,222.96,48.595,80.925,44.095,68.905,66.795,95.105,192.86,294.695,1156.04,1040.86,221.75,337.75,79.435,130.12
2025-01-02,69.53,119.445,47.475,85.28,209.38,313.315,262.215,357.62,138.23,215.41,49.4,82.0,43.605,68.3,65.955,94.13,193.135,298.225,1137.25,1021.19,212.0,331.965,79.105,129.705
2025-01-03,68.69,118.3,49.23,87.665,200.73,304.02,259.335,355.01,135.005,211.0,48.84,81.26,43.725,68.435,63.9,92.0,192.165,298.095,1090.12,988.025,209.195,328.965,78.355,128.73
2025-01-06,68.475,117.96,49.13,87.485,192.85,299.76,258.56,353.505,130.695,208.51,48.275,80.495,43.18,67.715,63.595,91.615,190.555,296.685,1055.0,968.05,206.5,326.74,78.025,128.245
2025-01-07,66.985,115.845,49.76,88.465,190.69,297.86,262.975,359.375,132.045,209.945,48.005,80.095,42.745,67.14,63.09,90.98,192.78,300.835,1060.47,967.395,204.955,324.965,77.05,126.87
2025-01-08,67.89,117.01,49.145,87.415,193.8,300.135,269.6,365.63,132.93,210.465,49.215,79.97,43.51,68.07,62.64,88.8,197.695,305.31,1077.19,981.94,206.86,326.86,78.53,126.775
2025-01-09,69.475,119.12,49.36,87.91,190.995,298.665,268.255,364.72,132.0,209.175,50.4,80.0,44.215,68.955,61.985,88.8,196.535,305.615,1056.65,962.325,205.0,324.21,80.005,126.815
2025-01-10,70.225,120.15,49.735,88.01,196.445,304.805,270.24,366.88,134.26,212.0,50.685,80.0,45.125,70.075,62.3,88.885,199.03,309.655,1033.33,953.8,209.575,330.01,81.085,126.81
2025-01-13,71.525,121.82,51.305,90.225,195.25,302.775,277.875,375.51,133.22,211.57,52.055,80.015,45.795,70.875,61.2,87.32,205.03,316.58,1038.91,951.07,203.97,324.195,82.755,126.83
2025-01-14,69.355,118.875,50.865,89.65,192.055,298.91,274.075,370.415,129.73,206.905,50.07,80.0,44.345,69.06,58.925,85.015,202.715,313.58,1029.74,944.89,201.56,321.345,79.8,126.82
2025-01-15,68.055,117.035,51.135,89.975,186.2,298.91,269.99,365.91,126.54,203.97,49.255,80.0,43.575,68.065,55.92,82.205,197.07,307.235,1029.74,943.11,194.72,312.9,78.08,126.8
2025-01-16,66.415,114.98,50.15,88.725,189.627,295.175,269.84,366.05,132.08,208.825,47.865,78.305,43.07,67.485,57.135,83.745,196.44,306.28,1039.27,951.7,197.755,318.045,76.58,125.025
2025-01-17,66.875,115.615,50.2,88.825,187.885,295.375,272.68,369.44,130.795,209.9,48.365,78.94,44.17,68.86,57.035,83.63,196.17,305.81,1058.44,968.82,195.5,314.45,77.52,126.255
2025-01-20,66.3,114.765,49.015,92.17,184.75,290.665,272.075,368.22,127.805,205.87,47.83,78.18,43.92,68.505,57.32,83.93,195.01,304.32,1057.85,968.21,194.23,311.445,76.725,125.135
2025-01-21,64.215,111.98,48.59,91.82,180.98,287.485,270.29,365.875,124.615,201.58,46.395,76.385,43.44,67.935,56.245,82.685,192.785,302.84,1048.03,952.305,193.74,313.78,74.81,122.715
2025-01-22,63.255,110.705,48.99,92.41,176.995,283.21,265.895,361.235,124.065,200.9,45.72,76.43,43.105,67.535,56.445,81.0,191.75,301.585,1034.4,945.59,190.73,310.78,74.11,122.75
2025-01-23,63.81,111.465,48.47,91.67,177.71,284.58,265.82,361.36,121.765,199.395,45.64,76.49,43.075,67.485,56.315,80.14,194.25,304.235,1050.53,958.05,190.515,312.325,74.335,122.79
2025-01-24,63.65,111.175,49.03,92.335,175.99,284.15,259.75,355.05,122.015,200.77,45.195,75.85,43.685,68.215,55.54,79.205,191.94,301.99,1034.57,949.54,190.54,311.695,74.09,122.405
