tanggal,Yield_BRA_MAY_54,Yield_CHIL_JAN_54,Yield_COL_NOV_54,Yield_INDO_SEP_54,Yield_KSA_JAN_54,Yield_MEX_MAY_55,Yield_SOAF_NOV_54,Yield_US_CT_30Y,Spread_BRA_MAY_54,Spread_CHIL_JAN_54,Spread_COL_NOV_54,Spread_INDO_SEP_54,Spread_KSA_JAN_54,Spread_MEX_MAY_55,Spread_SOAF_NOV_54,Yield_BRA_JAN_56,Spread_BRA_JAN_56
2016-06-01,6.652,,5.452,5.157,,4.745,,,,,,,,,,,
2016-06-02,6.49,,5.361,5.19,,4.681,,,,,,,,,,,
2016-06-03,6.384,,5.267,5.185,,4.619,,,,,,,,,,,
2016-06-06,6.351,,5.215,5.07,,4.603,,,,,,,,,,,
2016-06-07,6.318,,5.132,5.019,,4.57,,,,,,,,,,,
2016-06-08,6.203,,5.064,5.028,,4.529,,,,,,,,,,,
2016-06-09,6.221,,5.085,5.017,,4.533,,,,,,,,,,,
2016-06-10,6.261,,5.15,5.059,,4.548,,,,,,,,,,,
2016-06-13,6.321,,5.211,5.146,,4.594,,,,,,,,,,,
2016-06-14,6.415,,5.298,5.13,,4.648,,,,,,,,,,,
2016-06-15,6.344,,5.26,5.119,,4.597,,,,,,,,,,,
2016-06-16,6.376,,5.264,5.083,,4.595,,,,,,,,,,,
2016-06-17,6.342,,5.242,5.073,,4.602,,,,,,,,,,,
2016-06-20,6.283,,5.156,5.028,,4.578,,,,,,,,,,,
2016-06-21,6.32,,5.155,5.003,,4.576,,,,,,,,,,,
2016-06-22,6.27,,5.118,5.006,,4.556,,,,,,,,,,,
2016-06-23,6.197,,5.059,4.971,,4.546,,,,,,,,,,,
2016-06-24,6.239,,5.082,5.016,,4.555,,,,,,,,,,,
2016-06-27,6.195,,5.048,4.965,,4.539,,2.265,393.0,,278.3,270.0,,227.4,,,
2016-06-28,5.995,,4.946,4.91,,4.444,,2.276,371.9,,267.0,263.4,,216.8,,,
2016-06-29,5.797,,4.774,4.768,,4.312,,2.319,347.8,,245.5,244.9,,199.3,,,
2016-06-30,5.741,,4.728,4.79,,4.266,,2.285,345.6,,244.3,250.5,,198.1,,,
2016-07-01,5.632,,4.639,4.775,,4.167,,2.226,340.6,,241.3,254.9,,194.1,,,
2016-07-04,5.632,,4.624,4.716,,4.175,,2.226,340.6,,239.8,249.0,,194.9,,,
2016-07-05,5.619,,4.602,4.635,,4.132,,2.155,346.4,,244.7,248.0,,197.7,,,
2016-07-06,5.644,,4.619,4.666,,4.128,,2.138,350.6,,248.1,252.8,,199.0,,,
2016-07-07,5.697,,4.631,4.66,,4.127,,2.135,356.2,,249.6,252.5,,199.2,,,
2016-07-08,5.528,,4.568,4.638,,4.045,,2.099,342.9,,246.9,253.9,,194.6,,,
2016-07-11,5.501,,4.533,4.513,,4.029,,2.14,336.1,,239.3,237.3,,188.9,,,
2016-07-12,5.509,,4.559,4.576,,4.067,,2.224,328.5,,233.5,235.2,,184.3,,,
2016-07-13,5.492,,4.535,4.564,,4.069,,2.172,332.0,,236.3,239.2,,189.7,,,
2016-07-14,5.549,,4.56,4.574,,4.117,,2.253,329.6,,230.7,232.1,,186.4,,,
2016-07-15,5.602,,4.601,4.596,,4.17,,2.266,333.6,,233.5,233.0,,190.4,,,
2016-07-18,5.621,,4.628,4.621,,4.187,,2.295,332.6,,233.3,232.6,,189.2,,,
2016-07-19,5.622,,4.596,4.603,,4.152,,2.267,335.5,,232.9,233.6,,188.5,,,
2016-07-20,5.648,,4.563,4.562,,4.145,,2.299,334.9,,226.4,226.3,,184.6,,,
2016-07-21,5.742,,4.588,4.554,,4.171,,2.291,345.1,,229.7,226.3,,188.0,,,
2016-07-22,5.763,,4.597,4.531,,4.191,,2.284,347.9,,231.3,224.7,,190.7,,,
2016-07-25,5.918,,4.682,4.527,,4.214,,2.288,363.0,,239.4,223.9,,192.6,,,
2016-07-26,5.937,,4.744,4.51,,4.252,,2.283,365.4,,246.1,222.7,,196.9,,,
2016-07-27,5.921,,4.771,4.529,,4.261,,2.211,371.0,,256.0,231.8,,205.0,,,
2016-07-28,5.891,,4.808,4.452,,4.271,,2.232,365.9,,257.6,222.0,,203.9,,,
2016-07-29,5.83,,4.802,4.427,,4.265,,2.183,364.7,,261.9,224.4,,208.2,,,
2016-08-01,5.839,,4.807,4.356,,4.27,,2.27,356.9,,253.7,208.6,,200.0,,,
2016-08-02,5.862,,4.84,4.386,,4.305,,2.307,355.5,,253.3,207.9,,199.8,,,
2016-08-03,5.764,,4.81,4.456,,4.297,,2.297,346.7,,251.3,215.9,,200.0,,,
2016-08-04,5.676,,4.661,4.455,,4.203,,2.254,342.2,,240.7,220.1,,194.9,,,
2016-08-05,5.675,,4.629,4.404,,4.209,,2.314,336.1,,231.5,209.0,,189.5,,,
2016-08-08,5.655,,4.604,4.395,,4.211,,2.309,334.6,,229.5,208.6,,190.2,,,
2016-08-09,5.623,,4.591,4.35,,4.255,,2.262,336.1,,232.9,208.8,,199.3,,,
2016-08-10,5.531,,4.535,4.307,,4.185,,2.228,330.3,,230.7,207.9,,195.7,,,
2016-08-11,5.519,,4.532,4.297,,4.186,,2.278,324.1,,225.4,201.9,,190.8,,,
2016-08-12,5.455,,4.492,4.284,,4.148,,2.231,322.4,,226.1,205.3,,191.7,,,
2016-08-15,5.424,,4.444,4.227,,4.147,,2.283,314.1,,216.1,194.4,,186.4,,,
2016-08-16,5.385,,4.402,4.243,,4.162,,2.298,308.7,,210.4,194.5,,186.4,,,
2016-08-17,5.385,,4.393,4.262,,4.135,,2.26,312.5,,213.3,200.2,,187.5,,,
2016-08-18,5.372,,4.357,4.258,,4.088,,2.26,311.2,,209.7,199.8,,182.8,,,
2016-08-19,5.4,,4.393,4.248,,4.114,,2.287,311.3,,210.6,196.1,,182.7,,,
2016-08-22,5.424,,4.413,4.287,,4.143,,2.237,318.7,,217.6,205.0,,190.6,,,
2016-08-23,5.424,,4.378,4.339,,4.136,,2.23,319.4,,214.8,210.9,,190.6,,,
2016-08-24,5.439,,4.416,4.322,,4.158,,2.247,319.2,,216.9,207.5,,191.1,,,
2016-08-25,5.507,,4.464,4.318,,4.191,,2.264,324.3,,220.0,205.4,,192.7,,,
2016-08-26,5.475,,4.451,4.312,,4.162,,2.288,318.7,,216.3,202.4,,187.4,,,
2016-08-29,5.466,,4.412,4.325,,4.133,,2.215,325.1,,219.7,211.0,,191.8,,,
2016-08-30,5.491,,4.415,4.312,,4.146,,2.23,326.1,,218.5,208.2,,191.6,,,
2016-08-31,5.528,,4.461,4.334,,4.151,,2.232,329.6,,222.9,210.2,,191.9,,,
2016-09-01,5.585,,4.516,4.393,,4.181,,2.23,335.5,,228.6,216.3,,195.1,,,
2016-09-02,5.568,,4.509,4.413,,4.204,,2.279,328.9,,223.0,213.4,,192.5,,,
2016-09-05,5.564,,4.511,4.402,,4.204,,2.279,328.5,,223.2,212.3,,192.5,,,
2016-09-06,5.525,,4.438,4.36,,4.114,,2.224,330.1,,221.4,213.6,,189.0,,,
2016-09-07,5.431,,4.371,4.304,,4.072,,2.236,319.5,,213.5,206.8,,183.6,,,
2016-09-08,5.484,,4.404,4.265,,4.134,,2.304,318.0,,210.0,196.1,,183.0,,,
2016-09-09,5.679,,4.582,4.298,,4.299,,2.395,328.4,,218.7,190.3,,190.4,,,
2016-09-12,5.676,,4.592,4.456,,4.278,,2.391,328.5,,220.1,206.5,,188.7,,,
2016-09-13,5.83,,4.738,4.407,,4.424,,2.464,336.6,,227.4,194.3,,196.0,,,
2016-09-14,5.908,,4.793,4.503,,4.497,,2.45,345.8,,234.3,205.3,,204.7,,,
2016-09-15,5.923,,4.792,4.526,,4.462,,2.463,346.0,,232.9,206.3,,199.9,,,
2016-09-16,5.993,,4.895,4.507,,4.6,,2.446,354.7,,244.9,206.1,,215.4,,,
2016-09-19,5.924,,4.838,4.467,,4.522,,2.455,346.9,,238.3,201.2,,206.7,,,
2016-09-20,5.849,,4.762,4.424,,4.498,,2.432,341.7,,233.0,199.2,,206.6,,,
2016-09-21,5.672,,4.582,4.414,,4.35,,2.374,329.8,,220.8,204.0,,197.6,,,
2016-09-22,5.542,,4.489,4.29,,4.318,,2.336,320.6,,215.3,195.4,,198.2,,,
2016-09-23,5.639,,4.549,4.284,,4.446,,2.348,329.1,,220.1,193.6,,209.8,,,
2016-09-26,5.683,,4.593,4.338,,4.521,,2.321,336.2,,227.2,201.7,,220.0,,,
2016-09-27,5.657,,4.528,4.339,,4.387,,2.278,337.9,,225.0,206.1,,210.9,,,
2016-09-28,5.615,,4.406,4.311,,4.343,,2.292,332.3,,211.4,201.9,,205.1,,,
2016-09-29,5.657,,4.445,4.301,,4.411,,2.277,338.0,,216.8,202.4,,213.4,,,
2016-09-30,5.697,,4.458,4.317,,4.41,,2.316,338.1,,214.2,200.1,,209.4,,,
2016-10-03,5.709,,4.559,4.32,,4.372,,2.34,336.9,,221.9,198.0,,203.2,,,
2016-10-04,5.809,,4.667,4.307,,4.418,,2.41,339.9,,225.7,189.7,,200.8,,,
2016-10-05,5.851,,4.686,4.344,,4.391,,2.424,342.7,,226.2,192.0,,196.7,,,
2016-10-06,5.881,,4.7,4.362,,4.408,,2.454,342.7,,224.6,190.8,,195.4,,,
2016-10-07,5.882,,4.69,4.403,,4.396,,2.451,343.1,,223.9,195.2,,194.5,,,
2016-10-10,5.884,,4.692,4.409,,4.396,,2.451,343.3,,224.1,195.8,,194.5,,,
2016-10-11,5.909,,4.728,4.475,,4.385,,2.502,340.7,,222.6,197.3,,188.3,,,
2016-10-12,5.88,,4.75,4.526,,4.392,,2.499,338.1,,225.1,202.7,,189.3,,,
2016-10-13,5.816,,4.719,4.51,,4.356,,2.477,333.9,,224.2,203.3,,187.9,,,
2016-10-14,5.844,,4.738,4.521,,4.41,,2.559,328.5,,217.9,196.2,,185.1,,,
2016-10-17,5.876,,4.737,4.577,,4.41,,2.522,335.4,,221.5,205.5,,188.8,,,
2016-10-18,5.868,,4.72,4.576,,4.405,,2.506,336.2,,221.4,207.0,,189.9,,,
2016-10-19,5.855,,4.693,4.535,,4.385,,2.507,334.8,,218.6,202.8,,187.8,,,
2016-10-20,5.838,,4.652,4.456,,4.367,,2.505,333.3,,214.7,195.1,,186.2,,,
2016-10-21,5.831,,4.661,4.455,,4.365,,2.485,334.6,,217.6,197.0,,188.0,,,
2016-10-24,5.813,,4.671,4.441,,4.383,,2.517,329.6,,215.4,192.4,,186.6,,,
2016-10-25,5.805,,4.692,4.448,,4.4,,2.499,330.6,,219.3,194.9,,190.1,,,
2016-10-26,5.852,,4.746,4.466,,4.461,,2.542,331.0,,220.4,192.4,,191.9,,,
2016-10-27,5.909,,4.828,4.523,,4.581,,2.614,329.5,,221.4,190.9,,196.7,,,
2016-10-28,5.914,,4.84,4.609,,4.679,,2.616,329.8,,222.4,199.3,,206.3,,,
2016-10-31,5.906,,4.857,4.621,,4.649,,2.58,332.6,,227.7,204.1,,206.9,,,
2016-11-01,5.983,,4.97,4.641,,4.718,,2.578,340.5,,239.2,206.3,,214.0,,,
2016-11-02,6.008,,4.959,4.691,,4.717,,2.568,344.0,,239.1,212.3,,214.9,,,
2016-11-03,6.011,,4.942,4.7,,4.667,,2.601,341.0,,234.1,209.9,,206.6,,,
2016-11-04,6.009,,4.943,4.697,,4.654,,2.562,344.7,,238.1,213.5,,209.2,,,
2016-11-07,5.905,,4.847,4.671,,4.542,,2.602,330.3,,224.5,206.9,,194.0,,,
2016-11-08,5.839,,4.793,4.602,,4.502,,2.616,322.3,,217.7,198.6,,188.6,,,
2016-11-09,6.111,,5.103,4.729,,4.885,,2.846,326.5,,225.7,188.3,,203.9,,,
2016-11-10,6.488,,5.405,4.856,,5.293,,2.937,355.1,,246.8,191.9,,235.6,,,
2016-11-11,6.489,,5.414,5.226,,5.293,,2.937,355.2,,247.7,228.9,,235.6,,,
2016-11-14,6.728,,5.665,5.532,,5.5,,3.012,371.6,,265.3,252.0,,248.8,,,
2016-11-15,6.428,,5.421,5.204,,5.255,,2.956,347.2,,246.5,224.8,,229.9,,,
2016-11-16,6.428,,5.451,5.138,,5.285,,2.923,350.5,,252.8,221.5,,236.2,,,
2016-11-17,6.488,,5.554,5.073,,5.392,,3.012,347.6,,254.2,206.1,,238.0,,,
2016-11-18,6.578,,5.677,5.191,,5.519,,3.03,354.8,,264.7,216.1,,248.9,,,
2016-11-21,6.558,,5.662,5.172,,5.484,,2.993,356.5,,266.9,217.9,,249.1,,,
2016-11-22,6.545,,5.615,5.101,,5.464,,3.0,354.5,,261.5,210.1,,246.4,,,
2016-11-23,6.563,,5.641,5.067,,5.523,,3.021,354.2,,262.0,204.6,,250.2,,,
2016-11-24,6.563,,5.641,5.067,,5.523,,3.021,354.2,,262.0,204.6,,250.2,,,
2016-11-25,6.587,,5.647,5.1,,5.53,,3.006,358.1,,264.1,209.4,,252.4,,,
2016-11-28,6.568,,5.552,5.067,,5.461,,2.976,359.2,,257.6,209.1,,248.5,,,
2016-11-29,6.569,,5.51,5.034,,5.465,,2.946,362.3,,256.4,208.8,,251.9,,,
2016-11-30,6.64,,5.526,5.015,,5.479,,3.035,360.5,,249.1,198.0,,244.4,,,
2016-12-01,6.853,,5.629,5.203,,5.589,,3.109,374.4,,252.0,209.4,,248.0,,,
2016-12-02,6.852,,5.58,5.285,,5.525,,3.062,379.0,,251.8,222.3,,246.3,,,
2016-12-05,6.77,,5.498,5.314,,5.43,,3.065,370.5,,243.3,224.9,,236.5,,,
2016-12-06,6.706,,5.403,5.239,,5.393,,3.079,362.7,,232.4,216.0,,231.4,,,
2016-12-07,6.583,,5.3,5.181,,5.288,,3.023,356.0,,227.7,215.8,,226.5,,,
2016-12-08,6.623,,5.387,5.129,,5.35,,3.106,351.7,,228.1,202.3,,224.4,,,
2016-12-09,6.688,,5.44,5.21,,5.41,,3.154,353.4,,228.6,205.6,,225.6,,,
2016-12-12,6.663,,5.472,5.29,,5.452,,3.154,350.9,,231.8,213.6,,229.8,,,
2016-12-13,6.603,,5.431,5.272,,5.412,,3.132,347.1,,229.9,214.0,,228.0,,,
2016-12-14,6.695,,5.418,5.22,,5.443,,3.18,351.5,,223.8,204.0,,226.3,,,
2016-12-15,6.704,,5.41,5.389,,5.411,,3.163,354.1,,224.7,222.6,,224.8,,,
2016-12-16,6.663,,5.376,5.349,,5.377,,3.175,348.8,,220.1,217.4,,220.2,,,
2016-12-19,6.621,,5.336,5.348,,5.334,,3.121,350.0,,221.5,222.7,,221.3,,,
2016-12-20,6.602,,5.325,5.323,,5.321,,3.14,346.2,,218.5,218.3,,218.1,,,
2016-12-21,6.562,,5.297,5.311,,5.275,,3.108,345.4,,218.9,220.3,,216.7,,,
2016-12-22,6.575,,5.327,5.284,,5.315,,3.128,344.7,,219.9,215.6,,218.7,,,
2016-12-23,6.583,,5.323,5.271,,5.311,,3.114,346.9,,220.9,215.7,,219.7,,,
2016-12-26,6.583,,5.323,5.271,,5.311,,3.114,346.9,,220.9,215.7,,219.7,,,
2016-12-27,6.572,,5.322,5.272,,5.304,,3.134,343.8,,218.8,213.8,,217.0,,,
2016-12-28,6.539,,5.316,5.265,,5.305,,3.093,344.6,,222.3,217.2,,221.2,,,
2016-12-29,6.535,,5.307,5.234,,5.299,,3.08,345.5,,222.7,215.4,,221.9,,,
2016-12-30,6.548,,5.296,5.224,,5.291,,3.066,348.2,,223.0,215.8,,222.5,,,
2017-01-02,6.548,,5.296,5.224,,5.291,,3.066,348.2,,223.0,215.8,,222.5,,,
2017-01-03,6.477,,5.285,5.149,,5.288,,3.047,343.0,,223.8,210.2,,224.1,,,
2017-01-04,6.281,,5.209,5.09,,5.348,,3.04,324.1,,216.9,205.0,,230.8,,,
2017-01-05,6.099,,5.065,4.979,,5.262,,2.945,315.4,,212.0,203.4,,231.7,,,
2017-01-06,6.168,,5.075,4.961,,5.262,,3.009,315.9,,206.6,195.2,,225.3,,,
2017-01-09,6.105,,5.056,5.056,,5.204,,2.958,314.7,,209.8,209.8,,224.6,,,
2017-01-10,6.137,,5.082,5.032,,5.332,,2.968,316.9,,211.4,206.4,,236.4,,,
2017-01-11,6.109,,5.073,5.022,,5.339,,2.956,315.3,,211.7,206.6,,238.3,,,
2017-01-12,6.05,,5.021,4.955,,5.259,,2.961,308.9,,206.0,199.4,,229.8,,,
2017-01-13,5.987,,5.011,4.972,,5.252,,2.989,299.8,,202.2,198.3,,226.3,,,
2017-01-16,5.987,,5.011,4.972,,5.252,,2.989,299.8,,202.2,198.3,,226.3,,,
2017-01-17,5.816,,4.935,4.952,,5.163,,2.932,288.4,,200.3,202.0,,223.1,,,
2017-01-18,6.018,,5.069,4.966,,5.293,,3.013,300.5,,205.6,195.3,,228.0,,,
2017-01-19,6.092,,5.171,5.003,,5.379,,3.047,304.5,,212.4,195.6,,233.2,,,
2017-01-20,6.107,,5.176,5.032,,5.403,,3.049,305.8,,212.7,198.3,,235.4,,,
2017-01-23,6.025,,5.123,4.991,,5.35,,2.987,303.8,,213.6,200.4,,236.3,,,
2017-01-24,6.099,,5.169,4.976,,5.377,,3.049,305.0,,212.0,192.7,,232.8,,,
2017-01-25,6.176,,5.222,5.032,,5.333,,3.097,307.9,,212.5,193.5,,223.6,,,
2017-01-26,6.176,,5.271,5.112,,5.326,,3.086,309.0,,218.5,202.6,,224.0,,,
2017-01-27,6.095,,5.216,5.099,,5.295,,3.059,303.6,,215.7,204.0,,223.6,,,
2017-01-30,6.157,,5.229,5.09,,5.301,,3.079,307.8,,215.0,201.1,,222.2,,,
2017-01-31,6.113,,5.173,5.083,,5.235,,3.062,305.1,,211.1,202.1,,217.3,,,
2017-02-01,6.099,,5.137,5.025,,5.236,,3.076,302.3,,206.1,194.9,,216.0,,,
2017-02-02,6.04,,5.061,4.974,,5.189,,3.089,295.1,,197.2,188.5,,210.0,,,
2017-02-03,5.985,,5.003,4.99,,5.143,,3.091,289.4,,191.2,189.9,,205.2,,,
2017-02-06,5.952,,4.964,4.901,,5.134,,3.048,290.4,,191.6,185.3,,208.6,,,
2017-02-07,6.041,,4.975,4.883,,5.191,,3.019,302.2,,195.6,186.4,,217.2,,,
2017-02-08,5.982,,4.99,4.838,,5.106,,2.949,303.3,,204.1,188.9,,215.7,,,
2017-02-09,5.948,,5.006,4.819,,5.104,,3.002,294.6,,200.4,181.7,,210.2,,,
2017-02-10,5.897,,4.996,4.834,,5.084,,3.006,289.1,,199.0,182.8,,207.8,,,
2017-02-13,5.874,,4.978,4.841,,5.061,,3.032,284.2,,194.6,180.9,,202.9,,,
2017-02-14,5.882,,5.006,4.809,,5.098,,3.059,282.3,,194.7,175.0,,203.9,,,
2017-02-15,5.998,,5.068,4.911,,5.176,,3.078,292.0,,199.0,183.3,,209.8,,,
2017-02-16,6.014,,5.051,4.926,,5.201,,3.049,296.5,,200.2,187.7,,215.2,,,
2017-02-17,6.023,,5.058,4.897,,5.203,,3.023,300.0,,203.5,187.4,,218.0,,,
2017-02-20,6.023,,5.058,4.897,,5.203,,3.023,300.0,,203.5,187.4,,218.0,,,
2017-02-21,6.001,,5.033,4.932,,5.119,,3.041,296.0,,199.2,189.1,,207.8,,,
2017-02-22,5.99,,5.026,4.882,,5.1,,3.033,295.7,,199.3,184.9,,206.7,,,
2017-02-23,5.893,,5.013,4.873,,5.041,,3.013,288.0,,200.0,186.0,,202.8,,,
2017-02-24,5.865,,5.005,4.849,,4.98,,2.952,291.3,,205.3,189.7,,202.8,,,
2017-02-27,5.902,,5.024,4.812,,5.007,,2.984,291.8,,204.0,182.8,,202.3,,,
2017-02-28,5.948,,5.035,4.822,,5.023,,2.996,295.2,,203.9,182.6,,202.7,,,
2017-03-01,5.948,,5.056,4.864,,5.044,,3.061,288.7,,199.5,180.3,,198.3,,,
2017-03-02,6.014,,5.08,4.893,,5.069,,3.073,294.1,,200.7,182.0,,199.6,,,
2017-03-03,5.956,,5.063,4.914,,5.019,,3.072,288.4,,199.1,184.2,,194.7,,,
2017-03-06,5.948,,5.054,4.945,,4.984,,3.105,284.3,,194.9,184.0,,187.9,,,
2017-03-07,5.976,,5.091,4.966,,5.004,,3.121,285.5,,197.0,184.5,,188.3,,,
2017-03-08,6.11,,5.238,4.976,,5.104,,3.149,296.1,,208.9,182.7,,195.5,,,
2017-03-09,6.165,,5.318,5.059,,5.161,,3.189,297.6,,212.9,187.0,,197.2,,,
2017-03-10,6.1,,5.221,5.097,,5.122,,3.165,293.5,,205.6,193.2,,195.7,,,
2017-03-13,6.153,,5.254,5.011,,5.192,,3.213,294.0,,204.1,179.8,,197.9,,,
2017-03-14,6.187,,5.306,5.047,,5.21,,3.175,301.2,,213.1,187.2,,203.5,,,
2017-03-15,6.011,,5.177,5.021,,5.082,,3.108,290.3,,206.9,191.3,,197.4,,,
2017-03-16,5.986,,5.131,4.901,,5.073,,3.151,283.5,,198.0,175.0,,192.2,,,
2017-03-17,5.954,,5.077,4.878,,5.073,,3.11,284.4,,196.7,176.8,,196.3,,,
2017-03-20,5.84,,5.029,4.832,,5.018,,3.077,276.3,,195.2,175.5,,194.1,,,
2017-03-21,5.936,,5.026,4.836,,4.989,,3.035,290.1,,199.1,180.1,,195.4,,,
2017-03-22,5.901,,5.035,4.827,,4.959,,3.018,288.3,,201.7,180.9,,194.1,,,
2017-03-23,5.911,,4.994,4.826,,4.899,,3.03,288.1,,196.4,179.6,,186.9,,,
2017-03-24,5.863,,4.918,4.814,,4.825,,3.014,284.9,,190.4,180.0,,181.1,,,
2017-03-27,5.859,,4.864,4.782,,4.81,,2.985,287.4,,187.9,179.7,,182.5,,,
2017-03-28,5.885,,4.855,4.779,,4.787,,3.025,286.0,,183.0,175.4,,176.2,,,
2017-03-29,5.827,,4.856,4.775,,4.775,,2.986,284.1,,187.0,178.9,,178.9,,,
2017-03-30,5.845,,4.935,4.741,,4.818,,3.035,281.0,,190.0,170.6,,178.3,,,
2017-03-31,5.811,,4.965,4.773,,4.828,,3.01,280.1,,195.5,176.3,,181.8,,,
2017-04-03,5.774,,4.961,4.766,,4.824,,2.954,282.0,,200.7,181.2,,187.0,,,
2017-04-04,5.755,,4.964,4.752,,4.848,,3.0,275.5,,196.4,175.2,,184.8,,,
2017-04-05,5.752,,4.962,4.77,,4.863,,2.986,276.6,,197.6,178.4,,187.7,,,
2017-04-06,5.812,,4.966,4.854,,4.868,,2.987,282.5,,197.9,186.7,,188.1,,,
2017-04-07,5.85,,4.969,4.844,,4.88,,3.008,284.2,,196.1,183.6,,187.2,,,
2017-04-10,5.783,,4.972,4.866,,4.874,,2.991,279.2,,198.1,187.5,,188.3,,,
2017-04-11,5.777,,4.964,4.866,,4.861,,2.929,284.8,,203.5,193.7,,193.2,,,
2017-04-12,5.761,,4.945,4.854,,4.825,,2.887,287.4,,205.8,196.7,,193.8,,,
2017-04-13,5.723,,4.902,4.835,,4.777,,2.893,283.0,,200.9,194.2,,188.4,,,
2017-04-14,5.723,,4.902,4.835,,4.777,,2.893,283.0,,200.9,194.2,,188.4,,,
2017-04-17,5.719,,4.887,4.829,,4.768,,2.91,280.9,,197.7,191.9,,185.8,,,
2017-04-18,5.691,,4.851,4.832,,4.742,,2.836,285.5,,201.5,199.6,,190.6,,,
2017-04-19,5.719,,4.839,4.775,,4.763,,2.873,284.6,,196.6,190.2,,189.0,,,
2017-04-20,5.738,,4.853,4.756,,4.807,,2.883,285.5,,197.0,187.3,,192.4,,,
2017-04-21,5.715,,4.833,4.727,,4.785,,2.902,281.3,,193.1,182.5,,188.3,,,
2017-04-24,5.674,,4.823,4.748,,4.765,,2.929,274.5,,189.4,181.9,,183.6,,,
2017-04-25,5.718,,4.888,4.763,,4.814,,2.988,273.0,,190.0,177.5,,182.6,,,
2017-04-26,5.749,,4.923,4.772,,4.865,,2.961,278.8,,196.2,181.1,,190.4,,,
2017-04-27,5.694,,4.909,4.769,,4.845,,2.965,272.9,,194.4,180.4,,188.0,,,
2017-04-28,5.675,,4.904,4.763,,4.817,,2.952,272.3,,195.2,181.1,,186.5,,,
2017-05-01,5.685,,4.914,4.759,,4.807,,3.003,268.2,,191.1,175.6,,180.4,,,
2017-05-02,5.63,,4.883,4.773,,4.772,,2.97,266.0,,191.3,180.3,,180.2,,,
2017-05-03,5.623,,4.87,4.751,,4.737,,2.969,265.4,,190.1,178.2,,176.8,,,
2017-05-04,5.736,,4.957,4.745,,4.804,,2.999,273.7,,195.8,174.6,,180.5,,,
2017-05-05,5.716,,4.952,4.785,,4.82,,2.984,273.2,,196.8,180.1,,183.6,,,
2017-05-08,5.756,,4.969,4.773,,4.851,,3.023,273.3,,194.6,175.0,,182.8,,,
2017-05-09,5.785,,5.0,4.794,,4.873,,3.027,275.8,,197.3,176.7,,184.6,,,
2017-05-10,5.734,,4.981,4.798,,4.827,,3.041,269.3,,194.0,175.7,,178.6,,,
2017-05-11,5.704,,4.975,4.843,,4.799,,3.023,268.1,,195.2,182.0,,177.6,,,
2017-05-12,5.619,,4.924,4.819,,4.76,,2.989,263.0,,193.5,183.0,,177.1,,,
2017-05-15,5.615,,4.914,4.806,,4.755,,3.007,260.8,,190.7,179.9,,174.8,,,
2017-05-16,5.577,,4.887,4.779,,4.747,,2.992,258.5,,189.5,178.7,,175.5,,,
2017-05-17,5.572,,4.878,4.764,,4.724,,2.916,265.6,,196.2,184.8,,180.8,,,
2017-05-18,5.974,,4.938,4.777,,4.748,,2.901,307.3,,203.7,187.6,,184.7,,,
2017-05-19,5.78,,4.885,4.695,,4.711,,2.897,288.3,,198.8,179.8,,181.4,,,
2017-05-22,5.846,,4.892,4.668,,4.731,,2.914,293.2,,197.8,175.4,,181.7,,,
2017-05-23,5.825,,4.9,4.661,,4.75,,2.944,288.1,,195.6,171.7,,180.6,,,
2017-05-24,5.813,,4.86,4.684,,4.717,,2.925,288.8,,193.5,175.9,,179.2,,,
2017-05-25,5.846,,4.904,4.666,,4.736,,2.921,292.5,,198.3,174.5,,181.5,,,
2017-05-26,5.823,,4.909,4.669,,4.73,,2.912,291.1,,199.7,175.7,,181.8,,,
2017-05-29,5.823,,4.909,4.669,,4.73,,2.912,291.1,,199.7,175.7,,181.8,,,
2017-05-30,5.813,,4.897,4.668,,4.736,,2.878,293.5,,201.9,179.0,,185.8,,,
2017-05-31,5.815,,4.916,4.661,,4.762,,2.864,295.1,,205.2,179.7,,189.8,,,
2017-06-01,5.803,,4.912,4.652,,4.753,,2.863,294.0,,204.9,178.9,,189.0,,,
2017-06-02,5.755,,4.846,4.622,,4.716,,2.81,294.5,,203.6,181.2,,190.6,,,
2017-06-05,5.788,,4.824,4.603,,4.652,,2.837,295.1,,198.7,176.6,,181.5,,,
2017-06-06,5.751,,4.776,4.59,,4.588,,2.812,293.9,,196.4,177.8,,177.6,,,
2017-06-07,5.82,,4.791,4.586,,4.583,,2.837,298.3,,195.4,174.9,,174.6,,,
2017-06-08,5.827,,4.782,4.6,,4.576,,2.852,297.5,,193.0,174.8,,172.4,,,
2017-06-09,5.805,,4.751,4.595,,4.593,,2.856,294.9,,189.5,173.9,,173.7,,,
2017-06-12,5.845,,4.75,4.595,,4.606,,2.87,297.5,,188.0,172.5,,173.6,,,
2017-06-13,5.801,,4.735,4.588,,4.615,,2.865,293.6,,187.0,172.3,,175.0,,,
2017-06-14,5.716,,4.708,4.586,,4.563,,2.77,294.6,,193.8,181.6,,179.3,,,
2017-06-15,5.764,3.765,4.768,4.543,,4.594,,2.788,297.6,97.7,198.0,175.5,,180.6,,,
2017-06-16,5.766,3.767,4.796,4.574,,4.596,,2.776,299.0,99.1,202.0,179.8,,182.0,,,
2017-06-19,5.824,3.774,4.833,4.58,,4.615,,2.786,303.8,98.8,204.7,179.4,,182.9,,,
