tanggal,0.08,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,39
2009-02-17,8.7935,10.6705,11.5942,11.9945,12.1946,12.3363,12.4727,12.6169,12.7661,12.9134,13.052,13.1775,13.2875,13.3814,13.46,13.5245,13.5767,13.6184,13.6513,13.6772,13.6972,13.7127,13.7246,13.7337,13.7405,13.7457,13.7497,13.7526,13.7548,13.7564,13.7577,,,,,,,,,,
2009-02-18,8.5302,11.2536,12.338,12.6684,12.7791,12.8663,12.9821,13.1249,13.2788,13.4286,13.5641,13.6806,13.7766,13.8535,13.9134,13.9593,13.9938,14.0194,14.0381,14.0517,14.0615,14.0685,14.0734,14.0769,14.0793,14.081,14.0821,14.083,14.0835,14.0839,14.0842,,,,,,,,,,
2009-02-19,8.5451,11.2051,12.3346,12.7326,12.9013,13.0317,13.1786,13.3442,13.5157,13.6799,13.8278,13.9548,14.0601,14.1447,14.2113,14.2626,14.3015,14.3307,14.3523,14.3681,14.3795,14.3878,14.3937,14.3979,14.4009,14.403,14.4045,14.4055,14.4062,14.4067,14.4071,,,,,,,,,,
2009-02-20,8.6531,10.9136,12.0575,12.6071,12.9199,13.1423,13.3286,13.4957,13.6467,13.7813,13.8989,13.9997,14.0847,14.1554,14.2137,14.2614,14.3001,14.3315,14.3567,14.3769,14.3932,14.4062,14.4166,14.4249,14.4315,14.4368,14.4411,14.4444,14.4471,14.4492,14.4509,,,,,,,,,,
2009-02-23,8.6977,10.6601,11.5945,12.0769,12.4147,12.7056,12.973,13.2177,13.4365,13.6277,13.7917,13.9303,14.0463,14.1427,14.2223,14.2879,14.3417,14.3858,14.422,14.4516,14.4758,14.4956,14.5117,14.525,14.5358,14.5446,14.5518,14.5577,14.5625,14.5664,14.5697,,,,,,,,,,
2009-02-24,8.7234,10.5762,11.4867,11.9654,12.3007,12.5898,12.8579,13.1066,13.3321,13.5312,13.7031,13.8485,13.9696,14.0691,14.1499,14.2149,14.2669,14.3082,14.3408,14.3664,14.3864,14.402,14.4141,14.4234,14.4307,14.4362,14.4405,14.4438,14.4463,14.4482,14.4497,,,,,,,,,,
2009-02-25,8.7311,10.6791,11.5685,12.024,12.354,12.6484,12.9238,13.1769,13.402,13.5964,13.7601,13.8952,14.0048,14.0926,14.1621,14.2168,14.2594,14.2924,14.3178,14.3373,14.3522,14.3635,14.372,14.3785,14.3834,14.3871,14.3898,14.3919,14.3935,14.3946,14.3955,,,,,,,,,,
2009-02-26,8.6394,11.0221,11.8906,12.2514,12.5103,12.7622,13.0135,13.2522,13.468,13.6554,13.8135,13.9439,14.0495,14.1339,14.2007,14.2529,14.2936,14.325,14.3491,14.3675,14.3815,14.3921,14.4002,14.4062,14.4108,14.4142,14.4168,14.4187,14.4201,14.4212,14.422,,,,,,,,,,
2009-02-27,8.6579,10.9675,12.0318,12.5083,12.788,13.0124,13.2227,13.4241,13.6122,13.782,13.9305,14.057,14.1625,14.2487,14.3181,14.3729,14.4155,14.4479,14.4721,14.4895,14.5016,14.5093,14.5138,14.5156,14.5155,14.5138,14.5112,14.5077,14.5038,14.4995,14.4952,,,,,,,,,,
2009-03-02,8.6716,11.0084,12.1175,12.62,12.9074,13.1295,13.3346,13.5324,13.7202,13.8935,14.0492,14.1858,14.3037,14.404,14.4886,14.5593,14.6181,14.6668,14.7069,14.74,14.7671,14.7894,14.8076,14.8225,14.8347,14.8447,14.8528,14.8594,14.8648,14.8692,14.8727,,,,,,,,,,
