tanggal,Malaysia,Mexico,Thailand,China,Indonesia,Philipina,India,South_Africa,Brazil,Turki,Argentina,USA,Chile,Colombia,German,Japan,Polandia,Portugal,Vietnam,Singapore,South_Korea,Ukraine,Australia,Hongkong,Shanghai,Indonesia_LQ45,SP_500,NASDAQ,FTSE,CAC_40
2024-11-13,1611.5,50747.63,1451.47,3439.278,7308.671,6714.33,77690.95,83803.11,127733.88,9300.3,2042551.0,43958.19,6558.5,1337.79,19003.11,38721.66,80361.67,4176.39,1246.04,3720.34,2417.08,499.7,8193.357,19823.45,4110.89,886.458,5985.38,19230.72,8030.33,7216.83
2024-11-14,1600.68,50553.31,1450.12,3379.839,7214.561,6557.09,77580.31,83834.31,127791.6,9420.42,2087647.0,43750.86,6478.97,1347.68,19263.7,38535.7,80999.1,4235.75,1231.89,3738.16,2418.86,499.7,8223.953,19435.81,4039.62,875.7,5949.17,19107.65,8071.19,7311.8
2024-11-15,1592.44,50469.4,1442.63,3330.726,7161.258,6676.65,77580.31,83872.74,127791.6,9389.62,2066915.0,43444.99,6527.02,1346.11,19210.81,38642.91,79330.68,4273.43,1218.57,3744.7,2416.86,499.7,8285.15,19426.34,3968.83,871.694,5870.62,18680.12,8063.61,7269.63
2024-11-18,1604.04,50469.4,1452.78,3323.849,7134.277,6761.35,77339.01,84425.0,127768.19,9395.39,2066915.0,43389.6,6542.39,1362.37,19189.19,38220.85,79187.4,4244.89,1217.12,3732.55,2469.07,499.7,8300.168,19576.61,3950.38,867.739,5893.62,18791.81,8109.32,7278.23
2024-11-19,1602.34,50222.39,1460.11,3346.01,7195.715,6803.19,77578.38,84526.75,128197.25,9232.9,2124413.0,43268.94,6549.37,1370.03,19060.31,38414.43,77230.81,4201.72,1205.15,3757.97,2471.95,499.7,8374.026,19663.67,3976.89,876.932,5916.98,18987.47,8099.02,7229.64
2024-11-20,1598.18,50168.88,1462.48,3367.989,7180.335,6975.63,77578.38,85274.83,128197.25,9031.82,2145972.0,43408.47,6576.33,1386.24,19004.78,38352.34,77894.18,4196.82,1216.54,3743.64,2482.29,499.7,8326.286,19705.01,3985.77,875.126,5917.11,18966.14,8085.07,7198.45
2024-11-21,1588.68,50174.64,1440.46,3370.404,7140.912,6863.01,77155.79,85522.57,126922.11,9367.77,2140096.0,43870.35,6592.94,1388.22,19146.17,38026.17,79017.93,4202.95,1228.33,3739.22,2480.63,499.7,8322.96,19601.11,3989.3,866.227,5948.71,18972.42,8149.27,7213.32
2024-11-22,1589.78,50430.02,1446.3,3267.192,7195.565,6780.13,79117.11,85608.47,129125.51,9549.89,2211988.0,44296.51,6564.16,1391.95,19322.59,38283.85,79492.14,4249.35,1228.1,3746.02,2501.24,499.7,8393.849,19229.97,3865.7,877.023,5969.34,19003.65,8262.08,7255.01
2024-11-25,1597.45,50207.18,1443.31,3263.76,7314.108,6850.0,80109.85,84875.24,129036.1,9659.96,2218551.0,44736.57,6549.16,1398.53,19405.2,38780.14,79634.43,4276.45,1234.7,3731.39,2534.34,499.7,8417.637,19150.99,3848.09,891.522,5987.37,19054.84,8291.68,7257.47
2024-11-26,1603.15,49721.85,1438.25,3259.757,7245.888,6806.86,80004.06,85397.5,129922.38,9636.12,2252266.0,44860.31,6558.3,1391.2,19295.98,38442.0,79522.95,4251.34,1242.13,3712.39,2520.36,499.7,8359.449,19159.2,3840.19,879.764,6021.63,19175.58,8258.61,7194.51
2024-11-27,1604.25,49787.82,1430.4,3309.779,7245.888,6702.59,80234.08,85102.34,127668.61,9639.77,2205245.0,44722.06,6578.98,1397.49,19261.75,38134.97,79130.5,4255.14,1241.97,3708.09,2503.06,499.7,8406.666,19603.13,3907.05,879.764,5998.74,19060.48,8274.75,7143.03
2024-11-28,1597.49,49941.27,1428.01,3295.698,7200.157,6638.54,79043.74,84787.41,124610.41,9640.08,2230803.0,44722.06,6587.35,1397.58,19425.73,38349.06,79072.1,4266.0,1242.11,3737.25,2504.67,499.7,8444.34,19366.96,3872.55,873.468,5998.74,19060.48,8281.22,7179.25
2024-11-29,1594.29,49812.64,1427.54,3326.456,7114.266,6613.85,79802.79,84510.44,125667.83,9652.0,2258295.0,44910.65,6576.6,1392.13,19626.45,38208.03,79369.82,4252.07,1250.46,3739.29,2455.91,499.7,8436.232,19423.61,3916.58,856.777,6032.38,19218.17,8287.3,7235.11
2024-12-02,1595.48,50414.16,1437.11,3363.982,7046.986,6742.89,80248.08,85731.51,125235.54,9681.11,2299129.0,44782.0,6639.86,1398.62,19933.62,38513.02,81072.76,4226.76,1251.21,3751.35,2454.48,499.7,8447.852,19550.29,3947.63,843.812,6047.15,19403.95,8312.89,7236.89
2024-12-03,1606.96,50828.06,1454.76,3378.806,7196.017,6734.21,80845.75,85818.8,126139.2,9827.23,2303990.0,44705.53,6629.72,1391.54,20016.75,39248.86,80875.49,4234.77,1249.83,3786.13,2500.1,499.7,8495.217,19746.32,3951.89,869.334,6049.88,19480.91,8359.41,7255.42
2024-12-04,1614.09,51249.8,1450.82,3364.65,7326.764,6729.96,80956.33,86314.51,126087.02,9886.05,2216278.0,45014.04,6631.36,1383.75,20232.14,39276.39,81643.03,4195.76,1240.41,3799.94,2464.0,499.7,8462.604,19742.46,3930.56,883.586,6086.49,19735.12,8335.81,7303.28
2024-12-05,1615.64,51756.84,1450.82,3368.855,7313.313,6690.77,81765.86,86846.42,127857.58,9935.96,2211583.0,44765.71,6660.14,1394.57,20358.8,39395.6,82785.95,4219.01,1267.53,3822.68,2441.85,499.7,8474.917,19560.44,3921.59,874.445,6075.11,19700.72,8349.38,7330.54
2024-12-06,1613.25,51348.8,1451.96,3404.076,7382.785,6729.14,81709.12,86938.44,125945.67,10081.0,2202444.0,44642.52,6648.65,1377.04,20384.61,39091.17,82860.19,4177.77,1270.14,3796.16,2428.16,499.7,8420.851,19865.85,3973.14,875.844,6090.27,19859.77,8308.61,7426.88
2024-12-09,1611.43,52190.68,1447.53,3402.534,7437.731,6680.57,81508.46,87642.76,127210.19,10257.39,2228859.0,44401.93,6714.12,1379.45,20345.96,39160.5,82917.01,4194.13,1273.84,3794.92,2360.58,499.7,8422.99,20414.09,3966.57,887.451,6052.85,19736.69,8352.08,7480.14
2024-12-10,1608.97,51377.29,1447.53,3422.661,7453.287,6724.82,81510.05,87271.05,128228.49,10099.03,2201246.0,44247.83,6720.21,1383.99,20329.16,39367.58,82934.71,4191.88,1272.07,3813.55,2417.84,499.7,8392.969,20311.28,3995.64,890.517,6034.91,19687.24,8280.36,7394.78
2024-12-11,1603.2,51284.21,1443.05,3432.49,7464.752,6642.71,81526.14,87115.95,129593.31,10058.47,2291149.0,44148.56,6731.67,1383.41,20399.16,39372.23,82356.59,4192.38,1268.86,3792.82,2442.51,499.7,8353.597,20155.05,3988.83,890.554,6084.19,20034.89,8301.62,7423.4
2024-12-12,1602.08,51284.21,1439.89,3461.5,7394.238,6641.35,81289.96,86965.35,126042.21,10058.63,2304090.0,43914.12,6781.04,1385.09,20426.27,39849.14,81725.18,4196.45,1267.35,3809.27,2482.12,499.7,8330.255,20397.05,4028.51,874.887,6051.25,19902.84,8311.76,7420.94
2024-12-13,1608.75,51619.75,1431.67,3391.878,7324.789,6616.51,82133.12,87129.65,124612.22,10125.46,2370662.0,43828.06,6767.25,1380.07,20405.92,39470.44,81632.73,4173.64,1262.57,3810.35,2494.46,499.7,8295.956,19971.24,3933.18,865.71,6051.09,19926.72,8300.33,7409.57
2024-12-16,1606.85,50849.43,1419.72,3386.331,7258.631,6615.16,81748.57,87129.65,123560.06,9997.66,2543202.0,43717.48,6798.99,1370.59,20313.81,39457.49,81663.62,4167.66,1263.79,3821.03,2488.97,499.7,8249.481,19795.49,3911.84,861.743,6074.08,20173.89,8262.05,7357.08
2024-12-17,1597.33,50421.61,1395.57,3361.485,7157.732,6501.71,80684.45,85746.04,124698.04,10011.27,2592201.0,43449.9,6730.22,1367.66,20246.37,39364.68,79790.87,4151.92,1261.72,3799.93,2456.81,499.7,8313.996,19700.48,3922.03,842.331,6050.61,20109.06,8195.2,7365.7
2024-12-18,1599.58,49968.44,1398.95,3382.208,7107.875,6469.08,80182.2,85599.84,120771.88,9915.76,2521017.0,42326.87,6731.49,1360.4,20242.57,39081.71,80225.59,4133.47,1266.0,3779.62,2484.43,499.7,8309.37,19864.55,3941.89,833.927,5872.16,19392.69,8199.11,7384.62
2024-12-19,1600.09,49254.47,1377.53,3370.033,6977.238,6395.6,79218.05,84465.35,121187.91,9765.12,2419894.0,42342.24,6699.85,1373.29,19969.86,38813.58,80166.77,4113.83,1254.67,3762.88,2435.93,499.7,8168.221,19752.51,3945.46,818.424,5867.08,19372.77,8105.32,7294.37
2024-12-20,1591.41,49586.21,1365.07,3368.069,6983.865,6406.38,78041.59,84603.29,122102.15,9724.5,2467562.0,42840.26,6700.82,1368.21,19884.75,38701.9,79474.16,4094.53,1257.5,3719.93,2404.15,500.31,8066.962,19720.7,3927.74,817.016,5930.85,19572.6,8084.61,7274.48
2024-12-23,1596.2,49450.89,1386.91,3351.257,7096.445,6534.91,78540.17,84712.32,120766.57,9626.56,2501153.0,42906.95,6665.37,1389.23,19848.77,39161.34,79617.28,4118.23,1262.76,3752.33,2442.01,500.31,8201.579,19883.13,3933.57,835.752,5974.07,19764.88,8102.72,7272.32
2024-12-24,1602.99,49316.62,1394.67,3393.528,7065.746,6534.91,78472.87,84935.27,120766.57,9672.75,2551021.0,43297.03,6680.17,1383.76,19848.77,39036.85,79617.28,4132.64,1260.36,3769.55,2440.52,500.31,8220.862,20098.29,3983.69,830.487,6040.04,20031.13,8136.99,7282.69
2024-12-25,1602.99,49316.62,1400.85,3393.35,7065.746,6534.91,78472.87,84935.27,120766.57,9916.22,2551021.0,43297.03,6680.17,1383.76,19848.77,39130.43,79617.28,4132.64,1274.04,3769.55,2440.52,500.31,8220.862,20098.29,3985.63,830.487,6040.04,20031.13,8136.99,7282.69
2024-12-26,1613.7,49535.58,1397.8,3398.076,7065.746,6539.02,78472.48,84935.27,121077.5,9949.01,2597389.0,43325.8,6691.09,1386.59,19848.77,39568.06,79617.28,4132.64,1272.87,3761.45,2429.67,502.67,8220.862,20098.29,3987.48,830.487,6037.59,20020.36,8136.99,7282.69
2024-12-27,1628.14,49290.58,1401.46,3400.142,7036.571,6528.79,78699.07,84736.18,120269.31,10025.47,2577546.0,42992.21,6703.27,1381.93,19984.32,40281.16,79842.52,4150.77,1275.14,3771.63,2404.77,502.67,8261.8,20090.46,3981.03,825.135,5970.84,19722.03,8149.78,7355.37
2024-12-30,1637.68,48837.72,1400.21,3407.326,7079.905,6528.79,78248.13,83945.55,120283.4,9889.71,2533635.0,42573.73,6710.02,1379.58,19909.14,39894.54,79577.32,4134.71,1272.02,3795.73,2399.49,502.73,8235.014,20041.42,3999.06,826.647,5906.94,19486.79,8121.01,7313.56
2024-12-31,1642.33,49513.27,1400.21,3351.763,7079.905,6528.79,78139.01,84095.14,120283.4,9830.56,2533635.0,42544.22,6710.02,1379.58,19909.14,39894.54,79577.32,4146.06,1266.78,3787.6,2399.49,502.73,8159.143,20059.95,3934.91,826.647,5881.63,19310.79,8173.02,7380.74
2025-01-01,1642.33,49513.27,1400.21,3351.763,7079.905,6528.79,78507.41,84095.14,120283.4,9830.56,2533635.0,42544.22,6710.02,1379.58,19909.14,39894.54,79577.32,4146.06,1266.78,3787.6,2399.49,502.73,8159.143,20059.95,3934.91,826.647,5881.63,19310.79,8173.02,7380.74
2025-01-02,1632.87,49765.2,1379.85,3262.561,7163.205,6550.39,79943.71,84460.59,120125.39,9961.34,2695647.0,42392.27,6681.92,1399.58,20024.66,39894.54,80936.61,4180.15,1269.71,3800.81,2398.94,502.78,8201.24,19623.32,3820.4,837.207,5868.55,19280.79,8260.09,7393.76
2025-01-03,1629.46,48957.24,1384.76,3211.43,7164.429,6603.81,79223.11,84711.8,118532.68,10075.17,2728911.0,42732.13,6700.98,1396.23,19906.08,39894.54,81444.58,4205.36,1254.59,3801.83,2441.92,502.78,8250.494,19760.27,3775.17,837.781,5942.47,19621.68,8223.98,7282.22
2025-01-06,1625.47,49493.55,1372.65,3206.923,7080.474,6625.17,77964.99,84745.52,120021.52,10085.5,2801221.0,42706.56,6780.03,1396.23,20216.19,39307.05,81444.58,4176.42,1246.35,3821.84,2488.64,508.57,8257.447,19688.29,3768.97,826.183,5975.38,19864.98,8249.66,7445.69
2025-01-07,1629.79,50085.5,1390.88,3229.644,7083.284,6545.38,78199.11,84141.54,121162.66,9972.03,2822175.0,42528.36,6806.47,1419.1,20340.57,40083.3,82190.4,4173.71,1246.95,3828.17,2492.1,508.57,8285.095,19447.58,3796.11,820.45,5909.03,19489.68,8245.28,7489.35
2025-01-08,1614.83,49634.26,1387.72,3230.168,7080.352,6496.72,78148.49,83152.56,119624.51,9890.76,2782477.0,42635.2,6762.74,1409.54,20329.94,39981.06,81250.71,4104.5,1251.02,3886.98,2521.05,508.57,8349.145,19279.84,3789.22,821.808,5918.25,19478.88,8251.03,7452.42
2025-01-09,1600.81,49807.96,1362.97,3211.393,7064.588,6511.57,77620.21,83698.32,119780.56,10000.72,2829731.0,42635.2,6802.58,1407.35,20317.1,39605.09,81857.12,4132.9,1245.77,3862.6,2521.9,508.57,8329.17,19240.89,3779.88,821.392,5918.25,19478.88,8319.69,7490.28
2025-01-10,1602.41,49596.7,1367.99,3168.524,7088.866,6496.32,77378.91,83466.58,118856.48,9910.61,2805140.0,41938.45,6814.12,1404.94,20214.79,39190.4,82210.47,4061.34,1230.48,3801.56,2515.78,508.57,8294.073,19064.29,3732.48,820.427,5827.04,19161.63,8248.49,7431.04
2025-01-13,1585.59,49829.96,1354.34,3160.755,7016.879,6343.1,76330.01,82045.8,119006.93,9733.17,2655179.0,42297.12,6756.5,1406.76,20132.85,39190.4,80971.81,4091.42,1235.65,3791.7,2489.56,508.57,8191.919,18874.14,3722.51,810.972,5836.22,19088.1,8224.19,7408.64
2025-01-14,1576.46,49844.0,1340.25,3240.94,6956.665,6299.67,76499.63,82123.89,119298.67,9715.86,2733273.0,42518.28,6823.01,1398.71,20271.33,38474.3,81464.24,4125.64,1229.07,3788.77,2497.4,508.57,8231.003,19219.78,3820.54,801.235,5842.91,19044.39,8201.54,7423.67
2025-01-15,1562.12,50242.84,1353.17,3227.117,7079.562,6330.46,76724.08,83515.29,122650.2,9739.72,2704474.0,43221.55,6900.05,1397.58,20574.68,38444.58,82883.69,4185.56,1236.18,3772.58,2496.81,508.57,8213.272,19286.07,3796.03,827.112,5949.91,19511.23,8301.13,7474.59
2025-01-16,1555.54,49948.15,1352.56,3236.032,7107.519,6265.52,77042.82,83658.72,121234.14,9866.73,2629377.0,43153.13,6957.67,1394.44,20655.39,38572.6,82705.76,4198.78,1242.36,3801.13,2527.49,508.57,8326.96,19522.89,3800.38,827.862,5937.34,19338.29,8391.9,7634.74
2025-01-17,1566.72,49940.89,1340.63,3241.821,7154.658,6352.12,76619.33,84700.44,122350.38,9977.94,2510886.0,43487.83,6958.79,1391.22,20903.39,38451.46,83676.42,4250.45,1249.11,3810.78,2523.55,508.57,8310.383,19584.06,3812.34,832.276,5996.66,19630.2,8505.22,7709.75
2025-01-20,1572.34,50201.32,1340.5,3244.378,7170.737,6349.89,77073.44,84733.17,122855.15,10029.31,2536838.0,43487.83,7010.22,1387.59,20990.31,38902.5,84254.98,4243.53,1249.55,3807.97,2520.05,508.57,8347.39,19925.81,3829.68,833.627,5996.66,19630.2,8520.54,7733.5
2025-01-21,1580.46,50450.26,1352.53,3242.623,7181.82,6340.21,75838.36,84845.84,123338.34,9999.55,2619719.0,44025.81,7038.23,1392.19,21042.0,39027.98,84425.62,4218.91,1246.09,3795.37,2518.03,508.57,8402.39,20106.55,3832.62,834.453,6049.24,19756.78,8548.29,7770.95
2025-01-22,1587.8,50944.58,1361.77,3213.624,7257.128,6348.34,76404.99,84654.64,122971.77,10105.37,2680946.0,44156.73,7026.97,1381.9,21254.27,39646.25,85298.3,4152.63,1242.53,3781.21,2547.06,508.57,8429.787,19778.77,3797.02,846.179,6086.37,20009.34,8545.13,7837.4
2025-01-23,1577.2,51054.91,1344.17,3230.164,7232.643,6378.86,76520.38,83944.07,122483.32,10112.76,2625050.0,44565.07,7050.96,1397.33,21411.53,39958.87,85248.16,4141.44,1259.63,3806.57,2515.49,508.57,8378.713,19700.56,3803.74,843.591,6118.71,20053.68,8565.2,7892.61
2025-01-24,1573.73,51357.31,1354.07,3252.626,7166.056,6296.2,76190.46,84290.99,122446.94,10104.85,2566082.0,44424.25,7068.67,1415.45,21394.93,39931.98,85840.78,4132.75,1265.05,3804.26,2536.8,508.57,8408.868,20066.19,3832.86,831.485,6101.24,19954.3,8502.35,7927.62
2025-01-27,1558.97,51687.45,1340.94,3250.601,7166.056,6196.88,75366.17,84187.66,124861.5,9997.85,2439099.0,44713.58,7028.46,1432.41,21282.18,39565.8,85548.18,4121.56,1265.05,3796.71,2536.8,508.57,8408.868,20197.77,3817.08,831.485,6012.28,19341.83,8503.71,7906.58
2025-01-28,1552.69,51535.96,1345.77,3250.601,7166.056,6153.47,75901.41,84447.75,124055.5,10121.77,2435629.0,44850.35,7035.01,1474.0,21430.58,39016.87,86194.5,4147.23,1265.05,3801.07,2536.8,508.57,8399.074,20225.11,3817.08,831.485,6067.7,19733.59,8533.87,7897.37
2025-01-29,1552.69,51555.78,1343.19,3250.601,7166.056,6153.47,76532.96,85314.73,123432.12,10076.99,2545356.0,44713.52,7088.79,1509.82,21637.53,39414.78,86203.19,4167.05,1265.05,3801.07,2536.8,508.57,8447.012,20225.11,3817.08,831.485,6039.31,19632.32,8557.81,7872.48
2025-01-30,1552.69,52050.25,1335.64,3250.601,7073.478,6107.66,76759.81,85685.49,126912.78,10082.1,2599329.0,44882.13,7222.08,1543.02,21727.2,39513.97,87612.13,4180.04,1265.05,3801.07,2536.8,508.57,8493.697,20225.11,3817.08,817.558,6071.17,19681.75,8646.88,7941.64
2025-01-31,1556.92,51209.53,1314.5,3250.601,7109.196,5862.59,77500.57,85956.65,126134.94,10004.38,2564659.0,44544.66,7199.59,1521.74,21732.05,39572.49,87367.57,4168.14,1265.05,3855.82,2517.37,508.57,8532.3,20225.11,3817.08,823.548,6040.53,19627.44,8673.96,7950.17
2025-02-03,1553.63,51209.53,1304.39,3250.601,7030.058,5883.04,77186.74,85490.14,125970.46,9774.4,2484136.0,44421.91,7204.69,1504.83,21428.24,38520.09,85963.68,4129.43,1253.03,3826.47,2453.95,508.57,8379.358,20217.26,3817.08,811.474,5994.57,19391.96,8583.56,7854.92
2025-02-04,1564.56,51889.75,1301.02,3250.601,7073.459,6089.06,78583.81,86452.63,125147.42,9807.1,2523647.0,44556.04,7269.19,1523.08,21505.7,38798.37,86793.21,4161.91,1264.68,3823.01,2481.69,510.9,8373.976,20789.96,3817.08,810.01,6037.88,19654.02,8570.77,7906.4
2025-02-05,1574.51,51570.19,1286.74,3229.488,7024.228,6281.08,78271.28,86610.7,125534.07,9719.81,2477714.0,44873.28,7273.99,1510.21,21585.93,38831.48,86131.83,4177.39,1269.61,3815.37,2509.27,510.9,8416.865,20597.09,3795.08,801.469,6061.48,19692.33,8623.29,7891.68
2025-02-06,1585.17,52674.79,1262.07,3270.659,6875.536,6241.97,78058.16,87191.22,126224.74,9842.15,2503484.0,44747.63,7301.44,1525.14,21902.42,39066.53,88376.12,4145.09,1271.48,3830.42,2536.75,510.9,8520.707,20891.62,3842.83,777.639,6083.57,19791.99,8727.28,8007.62
2025-02-07,1590.91,52817.75,1282.09,3303.667,6742.576,6154.99,77860.19,87474.49,124619.4,9951.65,2416382.0,44303.4,7285.12,1515.99,21787.0,38787.02,89150.14,4124.91,1275.2,3861.42,2521.92,507.94,8511.429,21133.54,3892.7,784.88,6025.99,19523.4,8700.53,7973.03
2025-02-10,1589.95,52926.3,1270.49,3322.17,6648.142,6037.12,77311.8,87765.36,125571.81,9845.85,2391368.0,44470.41,7294.64,1525.64,21911.74,38801.17,89895.48,4165.25,1263.26,3875.13,2521.27,502.61,8482.778,21521.98,3901.06,773.263,6066.44,19714.27,8767.8,8006.22
2025-02-11,1589.95,53451.64,1283.97,3318.057,6531.99,5987.75,76293.6,87562.74,126521.66,9882.79,2273568.0,44593.65,7278.04,1534.93,22037.83,38801.17,90993.39,4155.64,1268.45,3860.76,2539.05,502.61,8484.0,21294.86,3883.14,762.087,6068.5,19643.86,8777.39,8028.9
2025-02-12,1603.05,54065.72,1283.97,3346.385,6645.778,6044.13,76171.08,87942.18,124380.21,9779.57,2285847.0,44368.56,7282.34,1531.33,22148.03,38963.7,91778.14,4127.4,1266.91,3874.62,2548.39,502.61,8535.258,21857.92,3919.86,776.308,6051.97,19649.95,8807.44,8042.19
2025-02-13,1592.28,54160.11,1284.11,3332.483,6613.568,6113.19,76138.97,87841.46,124850.18,9914.68,2353744.0,44711.43,7328.35,1535.55,22612.02,39461.47,92342.43,4153.31,1270.35,3882.58,2583.17,502.61,8539.952,21814.37,3905.14,769.731,6115.07,19945.64,8764.72,8164.11
2025-02-14,1591.6,54077.94,1272.1,3346.724,6638.459,6061.33,75939.21,88717.13,128218.59,9877.59,2387386.0,44546.08,7359.91,1552.12,22513.42,39149.43,91788.05,4193.5,1276.08,3877.5,2591.05,502.61,8555.806,22620.33,3939.01,772.406,6114.63,20026.77,8732.46,8178.54
2025-02-17,1582.76,54291.64,1256.48,3355.83,6830.882,5993.48,75996.86,88399.57,128552.13,9836.49,2254189.0,44546.08,7303.62,1567.89,22798.09,39174.25,92461.23,4157.12,1272.72,3904.85,2610.42,502.61,8537.109,22616.23,3947.4,796.45,6114.63,20026.77,8768.01,8189.13
2025-02-18,1584.84,54476.74,1257.48,3324.49,6873.554,6094.96,75967.39,89061.67,128531.71,9916.89,2391725.0,44556.34,7297.91,1576.63,22844.5,39270.4,94650.54,4193.65,1278.14,3925.56,2626.81,502.61,8481.008,22976.81,3912.78,804.056,6129.58,20041.26,8766.73,8206.56
2025-02-19,1580.88,54096.52,1262.27,3351.539,6794.868,6119.88,75939.18,88341.89,127308.8,9763.67,2401580.0,44627.59,7281.33,1599.95,22433.63,39164.61,93461.23,4194.64,1288.56,3934.04,2671.52,502.61,8419.186,22944.24,3940.16,783.025,6144.15,20056.25,8712.53,8110.54
2025-02-20,1577.67,54303.93,1245.61,3350.783,6788.042,6066.63,75735.96,88873.33,127600.58,9807.5,2410221.0,44176.65,7322.48,1634.61,22314.65,38678.04,92958.43,4212.24,1292.98,3927.51,2654.06,502.61,8322.82,22576.98,3928.9,780.789,6117.52,19962.36,8662.97,8122.58
2025-02-21,1591.03,53738.75,1246.21,3379.113,6803.001,6098.04,75311.06,88913.81,127128.06,9602.16,2364530.0,43428.02,7311.75,1630.62,22287.56,38776.94,93117.48,4219.71,1296.75,3929.94,2654.58,502.61,8296.205,23477.92,3978.44,776.704,6013.13,19524.01,8659.37,8154.51
2025-02-24,1584.25,53704.45,1235.85,3373.028,6749.601,6095.97,74454.41,87423.27,125401.38,9574.83,2348399.0,43461.21,7311.33,1651.39,22425.93,38776.94,91306.52,4298.85,1304.56,3927.75,2645.27,502.61,8308.242,23341.61,3969.72,769.922,5983.25,19286.93,8658.98,8090.99
2025-02-25,1568.03,53050.34,1206.39,3346.04,6587.087,6064.16,74602.12,87753.79,125979.5,9451.58,2282899.0,43621.16,7316.01,1648.85,22410.27,38237.79,91730.25,4367.7,1303.16,3915.87,2630.29,502.61,8251.906,23034.02,3925.65,747.696,5955.25,19026.39,8668.67,8051.07
2025-02-26,1588.71,53296.71,1231.14,3380.214,6606.178,6144.96,74602.12,88321.76,124768.71,9573.21,2275037.0,43433.12,7351.06,1646.13,22794.11,38142.37,93267.22,4402.42,1302.96,3908.05,2641.09,502.61,8240.676,23787.93,3959.94,747.453,5956.06,19075.26,8731.46,8143.92
2025-02-27,1586.6,52607.61,1215.73,3388.062,6485.448,6124.09,74612.43,87325.35,124798.96,9741.07,2193657.0,43239.5,7392.85,1627.96,22550.89,38256.17,92380.21,4274.39,1307.8,3921.19,2621.75,502.61,8268.216,23718.29,3968.12,731.392,5861.57,18544.42,8756.21,8102.52
2025-02-28,1574.7,52325.73,1203.72,3320.897,6270.597,5997.97,73198.1,85942.71,122799.09,9658.72,2205801.0,43840.91,7332.12,1607.57,22551.43,37155.5,91996.4,4294.79,1305.36,3895.7,2532.78,502.61,8172.354,22941.32,3890.05,703.627,5954.5,18847.28,8809.74,8111.63
2025-03-03,1571.39,52081.59,1188.41,3316.925,6519.658,6037.19,73085.94,87564.82,122799.09,9911.07,2205801.0,43191.24,7344.96,1575.61,23147.02,37785.47,92526.5,4285.11,1309.37,3908.92,2532.78,502.61,8245.651,23006.27,3888.47,737.766,5849.72,18350.19,8871.31,8199.71
2025-03-04,1555.66,52384.72,1177.64,3324.21,6380.401,6064.11,72989.93,86730.82,122799.09,9898.01,2205801.0,42520.99,7313.89,1564.52,22326.81,37331.18,89280.31,4219.54,1311.91,3890.76,2528.92,502.61,8198.062,22941.77,3885.22,725.28,5778.15,18285.16,8759.0,8047.92
2025-03-05,1564.42,52709.4,1206.96,3341.965,6531.399,6121.77,73730.23,87717.58,123046.85,10188.85,2290050.0,43006.59,7333.1,1589.02,23081.03,37418.24,92060.85,4210.82,1304.71,3898.4,2558.13,502.61,8141.113,23594.21,3902.57,747.251,5842.63,18552.73,8755.84,8173.75
2025-03-06,1558.91,52816.43,1189.55,3381.098,6617.847,6219.96,74340.09,88260.08,123357.55,10459.08,2270181.0,42579.08,7370.32,1603.01,23419.48,37704.93,93444.96,4161.6,1318.22,3917.06,2576.16,507.02,8094.713,24369.71,3956.24,753.486,5738.52,18069.26,8682.84,8197.67
2025-03-07,1547.27,52839.63,1202.03,3372.546,6636.0,6298.29,74332.58,88570.16,125034.63,10507.11,2262289.0,42801.72,7377.09,1610.5,23008.94,36887.17,93611.8,4242.51,1326.05,3914.48,2563.48,507.02,7948.168,24231.3,3944.01,750.392,5770.2,18196.22,8679.88,8120.8
2025-03-10,1536.46,51726.88,1177.44,3366.163,6598.212,6360.77,74115.17,87291.39,124519.38,10422.24,2138846.0,41911.71,7369.67,1581.93,22620.95,37028.27,92203.3,4218.47,1330.28,3899.07,2570.39,507.02,7962.296,23783.49,3928.8,739.884,5614.56,17468.32,8600.22,8047.6
2025-03-11,1520.15,51510.68,1187.63,3379.828,6545.85,6206.55,74102.32,87091.04,123507.35,10438.33,2159500.0,41433.48,7365.82,1578.49,22328.77,36793.11,91991.0,4239.48,1332.54,3825.83,2537.6,507.02,7890.105,23782.14,3941.42,732.029,5572.07,17436.1,8495.99,7941.91
2025-03-12,1484.83,52041.01,1160.06,3371.924,6665.045,6195.26,74029.76,86853.81,123863.5,10580.26,2272937.0,41350.93,7391.3,1600.54,22676.41,36819.09,93428.42,4219.81,1334.41,3833.07,2574.82,507.02,7786.238,23600.31,3927.23,747.933,5599.3,17648.45,8540.97,7988.96
2025-03-13,1510.03,51877.12,1159.64,3358.729,6647.417,6242.07,73828.91,87067.75,125637.11,10727.58,2232180.0,40813.57,7449.87,1592.12,22567.14,36790.03,94955.29,4202.02,1326.27,3837.52,2573.64,507.02,7749.066,23462.65,3911.58,738.246,5521.52,17303.01,8542.56,7938.21
2025-03-14,1512.15,52484.29,1173.76,3419.562,6515.631,6294.11,73828.91,87916.46,128957.09,10840.59,2335575.0,41488.19,7509.0,1620.36,22986.82,37053.1,97045.24,4204.9,1326.15,3836.02,2566.36,507.02,7789.677,23959.98,4006.56,726.975,5638.94,17754.09,8632.33,8028.28
