tanggal_lelang_pricing,tanggal_setelmen,metode,seri,code,jatuh_tempo,kupon_imbalan,lowest_incoming_yield_price,way_incoming,highest_incoming_yield_price,lowest_awarded_yield_price,way_awarded,highest_awarded_yield_price,target_penerbitan,total_penawaran,jumlah_penawaran_per_lelang,total_penawaran_memenuhi_benchmark,jumlah_penawaran_memenuhi_benchmark_per_lelang,total_penawaran_diterima,jumlah_penawaran_diterima_per_lelang,bid_to_cover_ratio,owners_estimate,tenor,,
2022-03-15,2022-03-17,Lelang,FR0090,bm05,2027-04-15,0.05125,0.0552,0.0559662,0.057,0.0552,0.0557957,0.056,20000000,3148000,49161700,2250000,32450000,2250000,17250000,1.3991111111111112,0.0558,5.085349156,,
2022-03-15,2022-03-17,Lelang,FR0091,bm10,2032-04-15,0.06375,0.0665,0.0676256,0.069,0.0665,0.0673969,0.0678,20000000,10064700,49161700,7350000,32450000,7350000,17250000,1.3693469387755102,0.0674,10.08561473,,
2022-03-15,2022-03-17,Lelang,FR0093,bm15,2037-07-15,0.06375,0.0665,0.0676826,0.0684,0.0665,0.0670541,0.0675,20000000,2011100,49161700,250000,32450000,250000,17250000,8.0444,0.0671,15.33470226,,
2022-03-15,2022-03-17,Lelang,FR0092,bm20,2042-06-15,0.07125,0.0702,0.0720547,0.0739,0.0702,0.0712951,0.072,20000000,6725900,49161700,4350000,32450000,4350000,17250000,1.546183908045977,0.0713,20.25254237,,
2022-03-15,2022-03-17,Lelang,FR0089,bm30,2051-08-15,0.06875,0.0693,0.0709579,0.0715,0.0693,0.069788,0.07,20000000,1310000,49161700,50000,32450000,50000,17250000,26.2,0.0699,29.41954915,,
2022-03-29,2022-03-31,Lelang,SPN03220629,spn03m,2022-06-29,Diskonto,0.021,0.0241224,0.0285,0.021,0.02246,0.023,20000000,2980000,41623600,1050000,17500000,1000000,17050000,2.98,0.0225,0.252054795,,
2022-03-29,2022-03-31,Lelang,SPN12230330,spn12m,2023-03-30,Diskonto,0.0254,0.0276367,0.03,0.0254,0.027,0.0276,20000000,11918300,41623600,1700000,17500000,1700000,17050000,7.010764705882353,0.027,1.002739726,,
2022-03-29,2022-03-31,Lelang,FR0090,bm05,2027-04-15,0.05125,0.0556,0.056283,0.057,0.0556,0.0560674,0.0565,20000000,3330500,41623600,2650000,17500000,2550000,17050000,1.306078431372549,0.0561,5.047010497,,
2022-03-29,2022-03-31,Lelang,FR0091,bm10,2032-04-15,0.06375,0.0666,0.0677109,0.07,0.0666,0.0673994,0.0675,20000000,14549800,41623600,4850000,17500000,4850000,17050000,2.999958762886598,0.0674,10.04728721,,
2022-03-29,2022-03-31,Lelang,FR0093,bm15,2037-07-15,0.06375,0.0665,0.0674381,0.068,0.0665,0.0667514,0.067,20000000,1155200,41623600,150000,17500000,150000,17050000,7.701333333333333,0.0668,15.29637235,,
2022-03-29,2022-03-31,Lelang,FR0092,bm20,2042-06-15,0.07125,0.071,0.0718368,0.0735,0.071,0.0717392,0.0727,20000000,7310400,41623600,7050000,17500000,6750000,17050000,1.0830222222222223,0.0718,20.21421121,,
2022-03-29,2022-03-31,Lelang,FR0089,bm30,2051-08-15,0.06875,0.07,0.0710763,0.0715,0.07,0.0701569,0.0706,20000000,379400,41623600,50000,17500000,50000,17050000,7.588,0.0704,29.38121749,,
2022-04-12,2022-04-14,Lelang,SPN03220713,spn03m,2022-07-13,Diskonto,0.0217,0.0236146,0.0255,0.0217,0.023044,0.0235,20000000,3605000,40284900,1100000,11200000,1000000,11050000,3.605,0.0231,0.252054795,,
2022-04-12,2022-04-14,Lelang,SPN12230413,spn12m,2023-04-13,Diskonto,0.026,0.0276663,0.0283,0.026,0.0276663,0.0283,20000000,17325000,40284900,3350000,11200000,3350000,11050000,5.1716417910447765,0.0277,1.002739726,,
2022-04-12,2022-04-14,Lelang,FR0090,bm05,2027-04-15,0.05125,0.0575,0.0590885,0.06,0.0575,0.0579986,0.0582,20000000,2537000,40284900,350000,11200000,350000,11050000,7.248571428571428,0.058,5.008671839,,
2022-04-12,2022-04-14,Lelang,FR0091,bm10,2032-04-15,0.06375,0.0675,0.0693928,0.0707,0.0675,0.0688996,0.0691,20000000,9213800,40284900,3550000,11200000,3550000,11050000,2.59543662,0.0689,10.00895968,,
2022-04-12,2022-04-14,Lelang,FR0093,bm15,2037-07-15,0.06375,0.0667,0.067902,0.0695,0.0667,0.0674025,0.0681,20000000,870300,40284900,250000,11200000,200000,11050000,4.3515,0.0678,15.25804244,,
2022-04-12,2022-04-14,Lelang,FR0092,bm20,2042-06-15,0.07125,0.0715,0.0727169,0.075,0.0715,0.0722954,0.0725,20000000,6525200,40284900,2600000,11200000,2600000,11050000,2.509692307692308,0.0723,20.17588005,,
2022-04-12,2022-04-14,Lelang,FR0089,bm30,2051-08-15,0.06875,0.0705,0.0717113,0.072,0,0,0,20000000,208600,40284900,0,11200000,0,11050000,0,0.0706,29.34288583,,
2022-05-10,2022-05-12,Lelang,SPN03220810,spn03m,2022-08-10,Diskonto,0.024,0.0279189,0.039,0.024,0.0244577,0.0245,20000000,3560000,19740800,1900000,7810000,1900000,7760000,1.873684210526316,0.0245,0.252054795,,
2022-05-10,2022-05-12,Lelang,SPN12230203,spn12m,2023-02-03,Diskonto,0.0262,0.0302275,0.05,0.0262,0.0291347,0.03,20000000,2595000,19740800,2450000,7810000,2450000,7760000,1.0591836734693878,0.0292,0.736986301,,
2022-05-10,2022-05-12,Lelang,FR0090,bm05,2027-04-15,0.05125,0.0657,0.0691232,0.0715,0.0657,0.06625,0.0664,20000000,2919500,19740800,10000,7810000,10000,7760000,291.95,0.0663,4.931994523,,
2022-05-10,2022-05-12,Lelang,FR0091,bm10,2032-04-15,0.06375,0.0721,0.0746498,0.0795,0.0721,0.0732915,0.0738,20000000,7849500,19740800,2100000,7810000,2100000,7760000,3.737857142857143,0.0733,9.932304629,,
2022-05-10,2022-05-12,Lelang,FR0093,bm15,2037-07-15,0.06375,0.0715,0.0737421,0.0769,0.0715,0.0717857,0.0718,20000000,381000,19740800,200000,7810000,150000,7760000,2.54,0.0725,15.18138261,,
2022-05-10,2022-05-12,Lelang,FR0092,bm20,2042-06-15,0.07125,0.0736,0.0753495,0.0775,0.0736,0.0745896,0.0751,20000000,2117800,19740800,1150000,7810000,1150000,7760000,1.8415652173913044,0.0746,20.09921773,,
2022-05-10,2022-05-12,Lelang,FR0089,bm30,2051-08-15,0.06875,0.0725,0.0734399,0.0779,0,0,0,20000000,318000,19740800,1150000,7810000,0,7760000,0,0.0717,29.26622251,,
2022-05-24,2022-05-27,Lelang,SPN03220825,spn03m,2022-08-25,Diskonto,0.0209,0.0236513,0.027,0.0209,0.0210406,0.0214,20000000,10635000,39415400,7800000,26400000,2000000,20000000,5.3175,0.023,0.254794521,,
2022-05-24,2022-05-27,Lelang,SPN12230526,spn12m,2023-05-26,Diskonto,0.03,0.0330827,0.035,0.03,0.0304145,0.031,20000000,2250000,39415400,950000,26400000,950000,20000000,2.3684210526315788,0.0305,1.005479452,,
2022-05-24,2022-05-27,Lelang,FR0090,bm05,2027-04-15,0.05125,0.0618,0.0633193,0.066,0.0618,0.0624914,0.0633,20000000,7086300,39415400,4350000,26400000,4350000,20000000,1.6290344827586207,0.0625,4.893655865,,
2022-05-24,2022-05-27,Lelang,FR0091,bm10,2032-04-15,0.06375,0.0712,0.0723379,0.074,0.0712,0.0719526,0.0725,20000000,12571700,39415400,9250000,26400000,8650000,20000000,1.4533757225433526,0.072,9.893977103,,
2022-05-24,2022-05-27,Lelang,FR0093,bm15,2037-07-15,0.06375,0.0732,0.073886,0.076,0.0732,0.0733903,0.0738,20000000,3302400,39415400,1650000,26400000,1650000,20000000,2.0014545454545454,0.0734,15.1430527,,
2022-05-24,2022-05-27,Lelang,FR0092,bm20,2042-06-15,0.07125,0.0725,0.0739726,0.076,0.0725,0.0734858,0.074,20000000,3135800,39415400,2300000,26400000,2300000,20000000,1.363391304347826,0.0735,20.06088657,,
2022-05-24,2022-05-27,Lelang,FR0089,bm30,2051-08-15,0.06875,0.0727,0.0738337,0.075,0.0727,0.072888,0.0735,20000000,434200,39415400,100000,26400000,100000,20000000,0,0.0729,29.22789085,,
2022-06-07,2022-06-09,Lelang,SPN03220907,spn03m,2022-09-07,Diskonto,0.0198,0.0216139,0.024,0.0198,0.0199065,0.0203,20000000,9590000,43542200,9200000,25350000,2000000,17000000,4.795,0.0215,0.252054795,,
2022-06-07,2022-06-09,Lelang,SPN12230303,spn12m,2023-03-03,Diskonto,0.0285,0.029805,0.0305,0.0285,0.029152,0.0295,20000000,4415000,43542200,3150000,25350000,2000000,17000000,2.2075,0.0295,0.736986301,,
2022-06-07,2022-06-09,Lelang,FR0090,bm05,2027-04-15,0.05125,0.06,0.0613043,0.064,0.06,0.0608999,0.0612,20000000,9185500,43542200,4200000,25350000,4200000,17000000,2.1870238095238097,0.0609,4.855317207,,
2022-06-07,2022-06-09,Lelang,FR0091,bm10,2032-04-15,0.06375,0.0695,0.0711925,0.073,0.0695,0.070597,0.071,20000000,13520000,43542200,6350000,25350000,6350000,17000000,2.1291338582677164,0.0706,9.855649577,,
2022-06-07,2022-06-09,Lelang,FR0093,bm15,2037-07-15,0.06375,0.072,0.0729338,0.0743,0.072,0.072694,0.073,20000000,3470100,43542200,1550000,25350000,1550000,17000000,2.238774193548387,0.0727,15.10472279,,
2022-06-07,2022-06-09,Lelang,FR0092,bm20,2042-06-15,0.07125,0.0727,0.0738747,0.077,0.0727,0.0731893,0.0734,20000000,2932600,43542200,750000,25350000,750000,17000000,3.9101333333333335,0.0732,20.02255541,,
2022-06-07,2022-06-09,Lelang,FR0089,bm30,2051-08-15,0.06875,0.0726,0.0736149,0.0742,0.0726,0.0731229,0.0733,20000000,429000,43542200,150000,25350000,150000,17000000,0,0.0732,29.18955919,,
2022-06-21,2022-06-23,Lelang,SPN03220921,spn03m,2022-09-21,Diskonto,0.02,0,0.0215,0.02,0.0205615,0.021,20000000,2615000,35063900,2615000,19490000,2000000,18875000,1.3075,0.0215,0.252054795,,
2022-06-21,2022-06-23,Lelang,SPN12230622,spn12m,2023-06-22,Diskonto,0.0285,0,0.0319,0.0285,0.0304135,0.0319,20000000,2485000,35063900,2485000,19490000,2485000,18875000,1,0.0295,1.002739726,,
2022-06-21,2022-06-23,Lelang,FR0090,bm05,2027-04-15,0.05125,0.065,0,0.071,0.065,0.0665992,0.0675,20000000,8002000,35063900,3400000,19490000,3400000,18875000,2.353529411764706,0.0609,4.816978549,,
2022-06-21,2022-06-23,Lelang,FR0091,bm10,2032-04-15,0.06375,0.0747,0,0.0769,0.0747,0.0752997,0.0755,20000000,17878400,35063900,10850000,19490000,10850000,18875000,1.647778801843318,0.0706,9.817322051,,
2022-06-21,2022-06-23,Lelang,FR0093,bm15,2037-07-15,0.06375,0.075,0,0.077,0,0,0,20000000,2277000,35063900,0,19490000,0,18875000,0,0.0727,15.06639288,,
2022-06-21,2022-06-23,Lelang,FR0092,bm20,2042-06-15,0.07125,0.074,0,0.0782,0.074,0.0747959,0.075,20000000,1624500,35063900,140000,19490000,140000,18875000,11.603571428571428,0.0732,19.98422425,,
2022-06-21,2022-06-23,Lelang,FR0089,bm30,2051-08-15,0.06875,0.0746,0,0.0764,0,0,0,20000000,182000,35063900,0,19490000,0,18875000,0,0.0732,29.15122753,,
2022-07-05,2022-07-07,Lelang,SPN03221005,spn03m,2022-10-05,Diskonto,0.02,0.0212127,0.025,0.02,0.021133,0.022,20000000,1025000,25980300,1025000,13825000,1000000,13800000,1.025,0.0215,0.252054795,,
2022-07-05,2022-07-07,Lelang,SPN12230330,spn12m,2023-03-30,Diskonto,0.0305,0.0315188,0.035,0.0305,0.0312982,0.032,20000000,2320000,25980300,2000000,13825000,2000000,13800000,1.16,0.0313,0.734246575,,
2022-07-05,2022-07-07,Lelang,FR0090,bm05,2027-04-15,0.05125,0.0613,0.0624765,0.065,0.0613,0.0619948,0.0624,20000000,5495000,25980300,3700000,13825000,3700000,13800000,1.4851351351351352,0.062,4.77863989,,
2022-07-05,2022-07-07,Lelang,FR0091,bm10,2032-04-15,0.06375,0.0724,0.073703,0.0755,0.0724,0.0731992,0.0734,20000000,13659100,25980300,5500000,13825000,5500000,13800000,2.483472727272728,0.0732,9.778994525,,
2022-07-05,2022-07-07,Lelang,FR0093,bm15,2037-07-15,0.06375,0.0729,0.0741535,0.0755,0.0729,0.073574,0.0738,20000000,1494800,25980300,350000,13825000,350000,13800000,0,0.0736,15.02806297,,
2022-07-05,2022-07-07,Lelang,FR0092,bm20,2042-06-15,0.07125,0.0722,0.0735412,0.076,0.0722,0.073284,0.0739,20000000,1692800,25980300,1100000,13825000,1100000,13800000,1.538909090909091,0.0733,19.94589309,,
2022-07-05,2022-07-07,Lelang,FR0089,bm30,2051-08-15,0.06875,0.0739,0.0744708,0.0755,0.0739,0.0742724,0.0745,20000000,293600,25980300,150000,13825000,150000,13800000,0,0.0743,29.11289587,,
2022-07-19,2022-07-21,Lelang,SPN03221019,spn03m,2022-10-19,Diskonto,0.022,0.02265,0.024,0.022,0.0225,0.023,15000000,500000,29454500,450000,11870000,450000,11870000,1.1111111111111112,0.0225,0.252054795,,
2022-07-19,2022-07-21,Lelang,SPN12230720,spn12m,2023-07-20,Diskonto,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,15000000,5060000,29454500,20000,11870000,20000,11870000,253,0.0325,1.002739726,,
2022-07-19,2022-07-21,Lelang,FR0090,bm05,2027-04-15,0.05125,0.064,0.0652532,0.0714,0.064,0.065089,0.066,15000000,4757500,29454500,3950000,11870000,3950000,11870000,1.2044303797468354,0.0651,4.740301232,,
2022-07-19,2022-07-21,Lelang,FR0091,bm10,2032-04-15,0.06375,0.0735,0.0755754,0.0805,0.0735,0.07469932,0.0749,15000000,15289100,29454500,6350000,11870000,6350000,11870000,2.407732283464567,0.0747,9.740666999,,
2022-07-19,2022-07-21,Lelang,FR0093,bm15,2037-07-15,0.06375,0.0734,0.074724,0.0751,0.0734,0.0739675,0.0741,15000000,1190200,29454500,150000,11870000,150000,11870000,7.934666666666667,0.074,14.98973306,,
2022-07-19,2022-07-21,Lelang,FR0092,bm20,2042-06-15,0.07125,0.0748,0.0757572,0.0767,0.0748,0.0754955,0.0757,15000000,2404400,29454500,900000,11870000,900000,11870000,2.6715555555555555,0.0755,19.90756193,,
2022-07-19,2022-07-21,Lelang,FR0089,bm30,2051-08-15,0.06875,0.0747,0.0753549,0.077,0.0747,0.0747714,0.0748,15000000,253300,29454500,50000,11870000,50000,11870000,5.066,0.075,29.07456421,,
2022-08-02,2022-08-04,Lelang,SPN03221102,spn03m,2022-11-02,Diskonto,0.023,0.0232842,0.025,0.023,0.023,0.023,15000000,340000,36913200,300000,19060000,300000,19060000,1.1333333333333333,0.0231,0.252054795,,
2022-08-02,2022-08-04,Lelang,SPN12230413,spn12m,2023-04-13,Diskonto,0.0323,0.0331711,0.037,0.0323,0.0329711,0.0348,15000000,2575000,36913200,2400000,19060000,2400000,19060000,1.0729166666666667,0.033,0.695890411,,
2022-08-02,2022-08-04,Lelang,FR0090,bm05,2027-04-15,0.05125,0.0637,0.064479,0.066,0.0637,0.0641989,0.0645,15000000,10732000,36913200,4300000,19060000,4300000,19060000,2.495813953488372,0.0642,4.701962574,,
2022-08-02,2022-08-04,Lelang,FR0091,bm10,2032-04-15,0.06375,0.0709,0.0721109,0.0745,0.0709,0.0716986,0.0722,15000000,17770900,36913200,11150000,19060000,11150000,19060000,1.5938026905829596,0.0717,9.702339472,,
2022-08-02,2022-08-04,Lelang,FR0093,bm15,2037-07-15,0.06375,0.0687,0.0710925,0.0729,0.0687,0.0687333,0.07,15000000,1263000,36913200,150000,19060000,150000,19060000,8.42,0.069,14.95140315,,
2022-08-02,2022-08-04,Lelang,FR0092,bm20,2042-06-15,0.07125,0.0723,0.0732819,0.074,0.0723,0.0724947,0.0727,15000000,3934900,36913200,750000,19060000,750000,19060000,5.246533333333334,0.0725,19.86923077,,
2022-08-02,2022-08-04,Lelang,FR0089,bm30,2051-08-15,0.06875,0.0734,0.0744854,0.0753,0.0734,0.0734643,0.0735,15000000,297400,36913200,10000,19060000,10000,19060000,29.74,0.0735,29.03623255,,
2022-08-16,2022-08-19,Lelang,SPN03221117,spn03m,2022-11-17,Diskonto,0.023,0.0235321,0.024,0.023,0.023174,0.0235,19000000,2770000,72155400,2650000,27000000,1000000,21650000,2.77,0.0235,0.254794521,,
2022-08-16,2022-08-19,Lelang,SPN12230818,spn12m,2023-08-18,Diskonto,0.0355,0.03728,0.0385,0.0355,0.0367974,0.0375,19000000,3850000,72155400,1950000,27000000,1950000,21650000,1.9743589743589745,0.0368,1.005479452,,
2022-08-16,2022-08-19,Lelang,FR0095,bm05,2028-08-15,0.06375,0.0628,0.0649081,0.068,0.0628,0.0641493,0.0645,19000000,16669000,72155400,9550000,27000000,5950000,21650000,2.8015126050420167,0.0645,5.998044583,,
2022-08-16,2022-08-19,Lelang,FR0096,bm10,2033-02-15,0.07,0.069,0.0711009,0.0735,0.069,0.0705978,0.0708,19000000,31783200,72155400,9400000,27000000,9350000,21650000,3.3992727272727272,0.0706,10.50239562,,
2022-08-16,2022-08-19,Lelang,FR0093,bm15,2037-07-15,0.06375,0.0688,0.0701799,0.0716,0.0688,0.0699604,0.0714,19000000,734100,72155400,650000,27000000,650000,21650000,1.1293846153846154,0.07,14.91307324,,
2022-08-16,2022-08-19,Lelang,FR0097,bm20,2043-06-15,0.07125,0.071,0.0722301,0.0742,0.071,0.0718996,0.072,19000000,15924700,72155400,2550000,27000000,2550000,21650000,6.244980392156863,0.0719,20.83086497,,
2022-08-16,2022-08-19,Lelang,FR0089,bm30,2051-08-15,0.06875,0.0724,0.07322,0.0744,0.0724,0.0730341,0.0733,19000000,424400,72155400,250000,27000000,200000,21650000,2.122,0.0732,28.99790089,,
2022-08-30,2022-09-01,Lelang,SPN03221130,spn03m,2022-11-30,Diskonto,0.0235,0.0261414,0.031,0.0235,0.024189,0.0245,19000000,4950000,47248700,4850000,26577500,1000000,19000000,4.95,0.026,0.252054795,,
2022-08-30,2022-09-01,Lelang,SPN12230526,spn12m,2023-05-26,Diskonto,0.036,0.037379,0.039,0.036,0.0366377,0.037,19000000,6540000,47248700,4150000,26577500,2600000,19000000,2.515384615384616,0.037,0.736986301,,
2022-08-30,2022-09-01,Lelang,FR0095,bm05,2028-08-15,0.06375,0.065,0.066874,0.0682,0.065,0.0656141,0.0663,19000000,5449300,47248700,750000,26577500,700000,19000000,7.784714285714286,0.0657,5.95971842,,
2022-08-30,2022-09-01,Lelang,FR0096,bm10,2033-02-15,0.07,0.0715,0.0722288,0.0731,0.0715,0.0717985,0.072,19000000,17854000,47248700,5650000,26577500,5650000,19000000,3.16,0.0718,10.46406571,,
2022-08-30,2022-09-01,Lelang,FR0093,bm15,2037-07-15,0.06375,0.071,0.0724561,0.0735,0.071,0.0718617,0.0723,19000000,1199500,47248700,400000,26577500,400000,19000000,2.99875,0.0719,14.87474333,,
2022-08-30,2022-09-01,Lelang,FR0097,bm20,2043-06-15,0.07125,0.0712,0.0716517,0.0732,0.0712,0.0713991,0.0721,19000000,9327500,47248700,9327500,26577500,7200000,19000000,1.2954861111111111,0.072,20.79253267,,
2022-08-30,2022-09-01,Lelang,FR0089,bm30,2051-08-15,0.06875,0.0723,0.0727393,0.074,0.0723,0.0725901,0.0727,19000000,1928400,47248700,1450000,26577500,1450000,19000000,1.3299310344827586,0.0726,28.95956923,,
2022-09-13,2022-09-15,Lelang,SPN03221214,spn03m,2022-12-14,Diskonto,0.024,0.0248778,0.0275,0.024,0.024,0.024,19000000,6935000,52056000,6935000,27135000,1000000,19000000,6.935,0.0265,0.252054795,,
2022-09-13,2022-09-15,Lelang,SPN12230914,spn12m,2023-09-14,Diskonto,0.0365,0.037874,0.0403,0.0365,0.0372706,0.0375,19000000,6300000,52056000,5050000,27135000,3000000,19000000,2.1,0.0375,1.002739726,,
2022-09-13,2022-09-15,Lelang,FR0095,bm05,2028-08-15,0.06375,0.066,0.0668095,0.0685,0.066,0.0662889,0.0665,19000000,8900100,52056000,3400000,27135000,3250000,19000000,2.738492307692308,0.0663,5.921392257,,
2022-09-13,2022-09-15,Lelang,FR0096,bm10,2033-02-15,0.07,0.0706,0.0716417,0.073,0.0706,0.0711998,0.0714,19000000,14891900,52056000,5350000,27135000,5350000,19000000,2.7835327102803737,0.0712,10.4257358,,
2022-09-13,2022-09-15,Lelang,FR0098,bm15,2038-06-15,0.07125,0.0699,0.0718867,0.0729,0.0699,0.0714998,0.072,19000000,11198900,52056000,3600000,27135000,3600000,19000000,3.1108055555555554,0.0715,15.75422773,,
2022-09-13,2022-09-15,Lelang,FR0097,bm20,2043-06-15,0.07125,0.0713,0.0718581,0.0728,0.0713,0.0716996,0.0719,19000000,2452200,52056000,1700000,27135000,1700000,19000000,1.4424705882352942,0.0717,20.75420037,,
2022-09-13,2022-09-15,Lelang,FR0089,bm30,2051-08-15,0.06875,0.0717,0.0724243,0.073,0.0717,0.0723894,0.0728,19000000,1377900,52056000,1100000,27135000,1100000,19000000,1.2526363636363635,0.0724,28.92123757,,
2022-09-27,2022-09-29,Lelang,SPN03221228,spn03m,2022-12-28,Diskonto,0.027,0.0281154,0.0295,0.027,0.0279348,0.0295,19000000,775000,23674000,700000,10745000,700000,10745000,1.1071428571428572,0.028,0.252054795,,
2022-09-27,2022-09-29,Lelang,SPN12230622,spn12m,2023-06-22,Diskonto,0.0385,0.0395475,0.0425,0.0385,0.0392978,0.0395,19000000,3475000,23674000,2650000,10745000,2650000,10745000,1.3113207547169812,0.0393,0.734246575,,
2022-09-27,2022-09-29,Lelang,FR0095,bm05,2028-08-15,0.06375,0.0698,0.0706389,0.0724,0.0698,0.070299,0.0705,19000000,4426600,23674000,1650000,10745000,1650000,10745000,2.6827878787878787,0.0703,5.883066093,,
2022-09-27,2022-09-29,Lelang,FR0096,bm10,2033-02-15,0.07,0.0736,0.0751545,0.077,0.0736,0.0743967,0.0747,19000000,10862000,23674000,5150000,10745000,5150000,10745000,2.109126213592233,0.0744,10.38740589,,
2022-09-27,2022-09-29,Lelang,FR0098,bm15,2038-06-15,0.07125,0.074,0.0748825,0.0762,0.074,0.0745927,0.0747,19000000,2187100,23674000,550000,10745000,550000,10745000,3.9765454545454544,0.0746,15.71589628,,
2022-09-27,2022-09-29,Lelang,FR0097,bm20,2043-06-15,0.07125,0.0738,0.075186,0.0766,0,0,0,19000000,1564400,23674000,0,10745000,0,10745000,0,0.074,20.71586808,,
2022-09-27,2022-09-29,Lelang,FR0089,bm30,2051-08-15,0.06875,0.0735,0.0750051,0.0753,0.0735,0.0739603,0.0745,19000000,383900,23674000,45000,10745000,45000,10745000,8.531111111,0.074,28.8829059,,
2022-10-11,2022-10-13,Lelang,SPN03230111,spn03m,2023-01-11,Diskonto,0.0305,0.0321286,0.0374,0.0305,0.0309857,0.0315,10000000,625000,15003800,450000,8220000,450000,8220000,1.3888888888888888,0.031,0.252054795,,
2022-10-11,2022-10-13,Lelang,SPN12231012,spn12m,2023-10-12,Diskonto,0.0395,0.0409255,0.0435,0.0395,0.0401618,0.0415,10000000,1375000,15003800,1050000,8220000,1050000,8220000,1.3095238095238095,0.0402,1.002739726,,
2022-10-11,2022-10-13,Lelang,FR0095,bm05,2028-08-15,0.06375,0.0705,0.0716334,0.0775,0.0705,0.0711943,0.0716,10000000,4580200,15003800,3950000,8220000,3950000,8220000,1.1595443037974684,0.0712,5.84473993,,
2022-10-11,2022-10-13,Lelang,FR0096,bm10,2033-02-15,0.07,0.0728,0.0747992,0.08,0.0728,0.0736968,0.074,10000000,6775600,15003800,2350000,8220000,2350000,8220000,2.8832340425531915,0.0737,10.34907598,,
2022-10-11,2022-10-13,Lelang,FR0098,bm15,2038-06-15,0.07125,0.0736,0.0744224,0.0754,0.0736,0.0740846,0.0742,10000000,1157500,15003800,350000,8220000,350000,8220000,3.307142857142857,0.0741,15.67756483,,
2022-10-11,2022-10-13,Lelang,FR0097,bm20,2043-06-15,0.07125,0.0736,0.0749295,0.0754,0.0736,0.0739929,0.0741,10000000,307000,15003800,10000,8220000,10000,8220000,0,0.0741,20.67753578,,
2022-10-11,2022-10-13,Lelang,FR0089,bm30,2051-08-15,0.06875,0.0735,0.0737311,0.0752,0.0735,0.07355,0.0738,10000000,183500,15003800,60000,8220000,60000,8220000,3.058333333333333,0.0736,28.84457424,,
2022-10-25,2022-10-27,Lelang,SPN03230125,spn03m,2023-01-25,Diskonto,0.04,0.0425541,0.0465,0.04,0.042,0.0425,13500000,185000,17088100,150000,12154285,150000,12154285,1.2333333333333334,0.0425,0.252054795,,
2022-10-25,2022-10-27,Lelang,SPN12230720,spn12m,2023-07-20,Diskonto,0.0435,0.0509412,0.0605,0.0435,0.044,0.0445,13500000,425000,17088100,100000,12154285,100000,12154285,4.25,0.045,0.734246575,,
2022-10-25,2022-10-27,Lelang,FR0095,bm05,2028-08-15,0.06375,0.0742,0.0749792,0.0779,0.0742,0.074798,0.0752,13500000,4999000,17088100,3500000,12154285,3500000,12154285,1.4282857142857144,0.0748,5.806413766,,
2022-10-25,2022-10-27,Lelang,FRSDG001,sdg07,2030-10-15,0.07375,0.074,0.0748864,0.0768,0.074,0.0748864,0.0768,13500000,2260000,17088100,2260000,12154285,2260000,12154285,1,0.0751,7.973227867,,
2022-10-25,2022-10-27,Lelang,FR0096,bm10,2033-02-15,0.07,0.0758,0.077244,0.0794,0.0758,0.0767936,0.0772,13500000,6734700,17088100,4300000,12154285,4300000,12154285,1.5662093023255814,0.0768,10.31074606,,
2022-10-25,2022-10-27,Lelang,FR0098,bm15,2038-06-15,0.07125,0.075,0.0757297,0.0778,0.075,0.0756467,0.0777,13500000,1858600,17088100,1800000,12154285,1800000,12154285,1.0325555555555554,0.0757,15.63923337,,
2022-10-25,2022-10-27,Lelang,FR0097,bm20,2043-06-15,0.07125,0.0757,0.0771967,0.0782,0.0757,,,13500000,494800,17088100,0,12154285,0,12154285,0,0.076,20.63920348,,
2022-10-25,2022-10-27,Lelang,FR0089,bm30,2051-08-15,0.06875,0.075,0.0754871,0.0763,0.075,0.0754871,0.0763,13500000,131000,17088100,44285,12154285,44285,12154285,2.9581122276165743,0.0758,28.80624258,,
2022-11-08,2022-11-10,Lelang,SPN03230208,spn03m,2023-02-08,Diskonto,0.042,0.0435718,0.05,0.042,0.04264,0.043,10000000,2195000,22989600,1850000,11690000,1000000,10000000,2.195,0.043,0.252054795,,
2022-11-08,2022-11-10,Lelang,SPN12231109,spn12m,2023-11-09,Diskonto,0.0475,0.0483256,0.055,0.0475,0.048,0.0485,10000000,2075000,22989600,1500000,11690000,1500000,10000000,1.3833333333333333,0.048,1.002739726,,
2022-11-08,2022-11-10,Lelang,FR0095,bm05,2028-08-15,0.06375,0.0729,0.0737234,0.0757,0.0729,0.0735166,0.0745,10000000,7418800,22989600,7330000,11690000,6490000,10000000,1.1431124807395994,0.0737,5.768087603,,
2022-11-08,2022-11-10,Lelang,FR0096,bm10,2033-02-15,0.07,0.0758,0.0768028,0.078,0.0758,0.0761964,0.0763,10000000,9986400,22989600,950000,11690000,950000,10000000,10.512,0.0762,10.27241615,,
2022-11-08,2022-11-10,Lelang,FR0098,bm15,2038-06-15,0.07125,0.0748,0.0765982,0.078,0.0748,0.07505,0.0758,10000000,740400,22989600,40000,11690000,40000,10000000,18.51,0.0752,15.60090192,,
2022-11-08,2022-11-10,Lelang,FR0097,bm20,2043-06-15,0.07125,0.075,0.0769184,0.0778,0.075,0.0753,0.0755,10000000,430500,22989600,10000,11690000,10000,10000000,0,0.0753,20.60087119,,
