tanggal_lelang_pricing,code,tenor,ust_10y,ust_2y,vix,move,dxy,ndf_1m,ndf_12m,idr_regn,ust_3m,xau_gold,inflation,slope_10y_2y,slope_2y_3m,cds_5y,indo_10y,tenor_x_ust10y,vix_x_move,prev_owners_estimate_code,prev_way_awarded_code,days_since_prev_auction_code,auctions_since_prev_code,prev_bid_to_cover_ratio_code,prev_total_penawaran_code,prev_total_penawaran_diterima_code,owners_estimate
31/01/2023,spn12m,0.996577687,3.539,4.237,19.94,103.77,102.276,0.093520374,0.688042752,14970,4.657,1923.17,5.28,-0.698,-0.42,86.091,6.796715,3.526888434,2069.1738,5.55,5.44963,14,71,3.1965,6393000,2000000,5.51
31/01/2023,spn03m,0.246406571,3.539,4.237,19.94,103.77,102.276,0.093520374,0.688042752,14970,4.657,1923.17,5.28,-0.698,-0.42,86.091,6.796715,0.872032855,2069.1738,4.55,4.532,14,71,2.23,2230000,1000000,4.52
31/01/2023,bm05,5.533196441,3.539,4.237,19.94,103.77,102.276,0.093520374,0.688042752,14970,4.657,1923.17,5.28,-0.698,-0.42,86.091,6.796715,19.5819822,2069.1738,6.48,6.47998,14,71,3.159524476,22590600,7150000,6.35
14/02/2023,spn03m,0.246406571,3.703,4.521,20.34,110.67,103.345,0.223757815,0.881869036,15195,4.768,1853.49,5.28,-0.818,-0.247,91.595,6.749109,0.912443532,2251.0278,4.52,4.5,14,72,2.995,2995000,1000000,4.52
14/02/2023,bm30,28.49281314,3.703,4.521,20.34,110.67,103.345,0.223757815,0.881869036,15195,4.768,1853.49,5.28,-0.818,-0.247,91.595,6.749109,105.5088871,2251.0278,7.13,7.09314,14,72,4.339894737,4122900,950000,7.06
14/02/2023,bm15,15.32648871,3.703,4.521,20.34,110.67,103.345,0.223757815,0.881869036,15195,4.768,1853.49,5.28,-0.818,-0.247,91.595,6.749109,56.75398769,2251.0278,6.91,6.8943,14,72,2.552777778,2297500,900000,7
14/02/2023,bm05,5.49486653,3.703,4.521,20.34,110.67,103.345,0.223757815,0.881869036,15195,4.768,1853.49,5.28,-0.818,-0.247,91.595,6.749109,20.34749076,2251.0278,6.35,6.35,14,72,2.68595092,21890500,8150000,6.36
14/02/2023,bm10,9.998631075,3.703,4.521,20.34,110.67,103.345,0.223757815,0.881869036,15195,4.768,1853.49,5.28,-0.818,-0.247,91.595,6.749109,37.02493087,2251.0278,6.75,6.74993,14,72,4.964232558,21346200,4300000,6.73
14/02/2023,spn12m,0.958247775,3.703,4.521,20.34,110.67,103.345,0.223757815,0.881869036,15195,4.768,1853.49,5.28,-0.818,-0.247,91.595,6.749109,3.548391511,2251.0278,5.51,5.503,14,72,2.8575,5715000,2000000,5.48
14/02/2023,bm20,20.32580424,3.703,4.521,20.34,110.67,103.345,0.223757815,0.881869036,15195,4.768,1853.49,5.28,-0.818,-0.247,91.595,6.749109,75.2664531,2251.0278,6.95,6.91619,14,72,2.215217391,2547500,1150000,7.02
28/02/2023,bm20,20.28747433,3.916,4.78,20.95,120.03,104.673,-0.209561231,0.268500327,15270,4.779,1817.14,5.47,-0.864,0.001,93.76,6.855705,79.44574948,2514.6285,7.02,7.01955,14,73,3.601375,2881100,800000,7.14
28/02/2023,bm10,9.960301164,3.916,4.78,20.95,120.03,104.673,-0.209561231,0.268500327,15270,4.779,1817.14,5.47,-0.864,0.001,93.76,6.855705,39.00453936,2514.6285,6.73,6.71796,14,73,2.523585492,24352600,9650000,6.86
28/02/2023,bm30,28.45448323,3.916,4.78,20.95,120.03,104.673,-0.209561231,0.268500327,15270,4.779,1817.14,5.47,-0.864,0.001,93.76,6.855705,111.4277563,2514.6285,7.06,7.05915,14,73,3.352,1843600,550000,7.12
28/02/2023,bm05,5.456536619,3.916,4.78,20.95,120.03,104.673,-0.209561231,0.268500327,15270,4.779,1817.14,5.47,-0.864,0.001,93.76,6.855705,21.3677974,2514.6285,6.36,6.35995,14,73,3.274363636,16208100,4950000,6.55
28/02/2023,spn12m,0.996577687,3.916,4.78,20.95,120.03,104.673,-0.209561231,0.268500327,15270,4.779,1817.14,5.47,-0.864,0.001,93.76,6.855705,3.902598222,2514.6285,5.48,5.47043,14,73,3.325,6650000,2000000,5.5
28/02/2023,bm15,15.2881588,3.916,4.78,20.95,120.03,104.673,-0.209561231,0.268500327,15270,4.779,1817.14,5.47,-0.864,0.001,93.76,6.855705,59.86842986,2514.6285,7,6.98927,14,73,2.702173913,3107500,1150000,7.12
28/02/2023,spn03m,0.246406571,3.916,4.78,20.95,120.03,104.673,-0.209561231,0.268500327,15270,4.779,1817.14,5.47,-0.864,0.001,93.76,6.855705,0.964928132,2514.6285,4.52,4.52,14,73,1.044444444,940000,900000,4.52
14/03/2023,bm15,15.24982888,3.575,3.981,26.52,173.59,103.595,0.325414904,1.028311097,15365,4.792,1913.7,5.47,-0.406,-0.811,107.165,6.920383,54.51813825,4603.6068,7.12,7.11893,14,74,2.758173913,6343800,2300000,6.98
14/03/2023,bm05,5.418206708,3.575,3.981,26.52,173.59,103.595,0.325414904,1.028311097,15365,4.792,1913.7,5.47,-0.406,-0.811,107.165,6.920383,19.37008898,4603.6068,6.55,6.54566,14,74,2.525421687,10480500,4150000,6.36
14/03/2023,spn03m,0.246406571,3.575,3.981,26.52,173.59,103.595,0.325414904,1.028311097,15365,4.792,1913.7,5.47,-0.406,-0.811,107.165,6.920383,0.880903491,4603.6068,4.52,4.51875,14,74,1.090909091,600000,550000,4.5
14/03/2023,bm10,9.921971253,3.575,3.981,26.52,173.59,103.595,0.325414904,1.028311097,15365,4.792,1913.7,5.47,-0.406,-0.811,107.165,6.920383,35.47104723,4603.6068,6.86,6.85999,14,74,1.843309091,15207300,8250000,6.75
14/03/2023,bm30,28.41615332,3.575,3.981,26.52,173.59,103.595,0.325414904,1.028311097,15365,4.792,1913.7,5.47,-0.406,-0.811,107.165,6.920383,101.5877481,4603.6068,7.12,7.1183,14,74,1.734952381,1821700,1050000,7.06
14/03/2023,bm20,20.24914442,3.575,3.981,26.52,173.59,103.595,0.325414904,1.028311097,15365,4.792,1913.7,5.47,-0.406,-0.811,107.165,6.920383,72.3906913,4603.6068,7.14,7.13938,14,74,2.608222222,3521100,1350000,7.02
14/03/2023,spn12m,0.958247775,3.575,3.981,26.52,173.59,103.595,0.325414904,1.028311097,15365,4.792,1913.7,5.47,-0.406,-0.811,107.165,6.920383,3.425735796,4603.6068,5.5,5.5,14,74,3.404255319,8000000,2350000,5.5
28/03/2023,bm30,28.37782341,3.533,3.996,20.6,161.67,102.857,-0.323218997,0.778364116,15160,4.685,1956.67,5.47,-0.463,-0.689,109.74,6.812883,100.2588501,3330.402,7.06,7.05637,14,75,3.1388,784700,250000,7.06
28/03/2023,bm05,5.379876797,3.533,3.996,20.6,161.67,102.857,-0.323218997,0.778364116,15160,4.685,1956.67,5.47,-0.463,-0.689,109.74,6.812883,19.00710472,3330.402,6.36,6.33913,14,75,2.215192308,11519000,5200000,6.36
28/03/2023,spn03m,0.246406571,3.533,3.996,20.6,161.67,102.857,-0.323218997,0.778364116,15160,4.685,1956.67,5.47,-0.463,-0.689,109.74,6.812883,0.870554415,3330.402,4.5,4.42833,14,75,1.25,1250000,1000000,4.46
28/03/2023,bm15,15.21149897,3.533,3.996,20.6,161.67,102.857,-0.323218997,0.778364116,15160,4.685,1956.67,5.47,-0.463,-0.689,109.74,6.812883,53.74222586,3330.402,6.98,6.94697,14,75,1.471625,3531900,2400000,7
28/03/2023,spn12m,0.996577687,3.533,3.996,20.6,161.67,102.857,-0.323218997,0.778364116,15160,4.685,1956.67,5.47,-0.463,-0.689,109.74,6.812883,3.520908968,3330.402,5.5,5.48033,14,75,5.075,10150000,2000000,5.47
28/03/2023,bm10,9.883641342,3.533,3.996,20.6,161.67,102.857,-0.323218997,0.778364116,15160,4.685,1956.67,5.47,-0.463,-0.689,109.74,6.812883,34.91890486,3330.402,6.75,6.70644,14,75,2.875897436,22432000,7800000,6.77
28/03/2023,bm20,20.21081451,3.533,3.996,20.6,161.67,102.857,-0.323218997,0.778364116,15160,4.685,1956.67,5.47,-0.463,-0.689,109.74,6.812883,71.40480766,3330.402,7.02,6.98635,14,75,2.217851852,2994100,1350000,7.03
